entry_time,exit_time,direction,entry,stop,exit,reason,r_price,holding_days,r_mult_gross,r_mult_net,pnl_frac_gross,pnl_frac_net
2016-01-05 13:55:00+00:00,2016-01-06 07:05:00+00:00,-1,1074.8,1081.057142857143,1081.057142857143,stop,6.257142857142981,194,-1.0,-1.086841324200916,-0.005,-0.005434206621004581
2016-01-08 01:00:00+00:00,2016-01-08 13:50:00+00:00,-1,1106.2,1113.2085714285713,1099.1914285714288,trail,7.008571428571258,154,1.0,0.8921593762739541,0.005,0.004460796881369771
2016-01-08 16:30:00+00:00,2016-01-12 10:45:00+00:00,1,1104.5,1091.6807142857142,1091.6807142857142,stop,12.819285714285797,483,-1.0,-1.0428594166155922,-0.005,-0.005214297083077961
2016-01-13 02:20:00+00:00,2016-01-13 15:45:00+00:00,-1,1083.4,1090.0842857142857,1090.0842857142857,stop,6.684285714285579,161,-1.0,-1.0809394849326672,-0.005,-0.005404697424663337
2016-01-14 12:40:00+00:00,2016-01-15 04:10:00+00:00,-1,1087.2,1093.1957142857143,1081.2042857142858,trail,5.995714285714257,174,1.0,0.917554300690961,0.005,0.004587771503454805
2016-01-19 01:20:00+00:00,2016-01-19 08:10:00+00:00,-1,1087.0,1093.3642857142856,1093.3642857142856,stop,6.364285714285643,82,-1.0,-1.0945989337822826,-0.005,-0.005472994668911413
2016-01-19 11:45:00+00:00,2016-01-19 19:10:00+00:00,-1,1084.3,1091.2914285714287,1091.2914285714287,stop,6.991428571428742,89,-1.0,-1.0903018185533375,-0.005,-0.005451509092766688
2016-01-20 07:20:00+00:00,2016-01-21 13:35:00+00:00,1,1094.6,1082.03,1094.6,trail,12.569999999999936,351,0.0,-0.04760381861575058,0.0,-0.00023801909307875292
2016-01-21 20:55:00+00:00,2016-01-28 14:10:00+00:00,1,1102.7,1092.6271428571429,1112.7728571428572,trail,10.072857142857174,1299,1.0,0.9143916253013786,0.005,0.004571958126506894
2016-01-29 03:35:00+00:00,2016-01-29 04:20:00+00:00,-1,1112.0,1116.7664285714286,1117.0,stop,4.766428571428605,8,-1.0490034467256033,-1.1569144312902793,-0.0052450172336280165,-0.005784572156451396
2016-01-29 08:05:00+00:00,2016-01-29 15:55:00+00:00,-1,1111.8,1118.5692857142858,1118.5692857142858,stop,6.769285714285843,86,-1.0,-1.0680254721958256,-0.005,-0.005340127360979128
2016-02-02 10:30:00+00:00,2016-02-02 14:30:00+00:00,-1,1124.2,1130.27,1130.27,stop,6.069999999999936,48,-1.0,-1.0853658154860082,-0.005,-0.005426829077430041
2016-02-02 17:15:00+00:00,2016-02-02 18:45:00+00:00,-1,1123.3,1128.8078571428573,1128.8078571428573,stop,5.507857142857347,18,-1.0,-1.0979067825184858,-0.005,-0.005489533912592429
2016-02-03 13:20:00+00:00,2016-02-09 07:50:00+00:00,1,1133.1,1122.4864285714284,1186.1678571428574,trail,10.613571428571504,1038,5.0,4.940840820378203,0.025,0.024704204101891017
2016-02-18 16:00:00+00:00,2016-02-22 03:45:00+00:00,1,1218.7,1196.9592857142857,1218.7,trail,21.740714285714375,405,0.0,-0.031765745638534015,0.0,-0.00015882872819267008
2016-02-23 01:45:00+00:00,2016-02-24 07:10:00+00:00,1,1215.6,1207.5742857142857,1223.6257142857141,trail,8.02571428571423,341,1.0,0.9201461908152249,0.005,0.0046007309540761245
2016-02-24 10:00:00+00:00,2016-02-24 17:00:00+00:00,1,1232.5,1223.2585714285715,1241.7414285714285,trail,9.241428571428514,84,1.0,0.9252132709847026,0.005,0.004626066354923513
2016-02-26 15:10:00+00:00,2016-03-01 01:15:00+00:00,-1,1224.8,1242.8685714285714,1242.8685714285714,stop,18.06857142857143,385,-1.0,-1.0381961733080294,-0.005,-0.005190980866540147
2016-03-01 14:35:00+00:00,2016-03-02 14:25:00+00:00,-1,1238.9,1246.4107142857142,1238.9,trail,7.51071428571413,274,-0.0,-0.10473970518306913,-0.0,-0.0005236985259153456
2016-03-03 11:55:00+00:00,2016-03-04 01:00:00+00:00,1,1244.9,1238.4371428571428,1257.8257142857146,trail,6.462857142857274,145,2.0,1.9175822944296939,0.01,0.009587911472148469
2016-03-04 08:50:00+00:00,2016-03-04 13:20:00+00:00,1,1269.8,1260.4342857142856,1260.4342857142856,stop,9.365714285714375,54,-1.0,-1.0709540268456457,-0.005,-0.005354770134228228
2016-03-04 14:40:00+00:00,2016-03-09 14:15:00+00:00,1,1276.1,1249.7064285714284,1249.7064285714284,stop,26.393571428571477,823,-1.0,-1.0329197951340967,-0.005,-0.005164598975670484
2016-03-09 18:05:00+00:00,2016-03-10 06:40:00+00:00,1,1259.3,1247.145,1247.145,stop,12.154999999999973,139,-1.0,-1.0519100575894784,-0.005,-0.0052595502879473925
2016-03-10 12:55:00+00:00,2016-03-10 14:10:00+00:00,-1,1240.3,1260.1207142857145,1260.1207142857145,stop,19.82071428571453,15,-1.0,-1.052221281847998,-0.005,-0.00526110640923999
2016-03-14 13:35:00+00:00,2016-03-14 23:15:00+00:00,-1,1252.6,1259.9771428571428,1237.8457142857142,trail,7.377142857142871,104,2.0,1.8958178156467882,0.01,0.009479089078233941
2016-03-15 12:35:00+00:00,2016-03-15 13:45:00+00:00,1,1237.2,1230.0214285714287,1230.0214285714287,stop,7.178571428571331,14,-1.0,-1.113543930348283,-0.005,-0.005567719651741416
2016-03-16 18:00:00+00:00,2016-03-21 06:15:00+00:00,1,1242.4,1227.5221428571429,1242.4,trail,14.877857142857238,687,0.0,-0.08621671707714172,0.0,-0.0004310835853857086
2016-03-22 06:55:00+00:00,2016-03-22 11:55:00+00:00,1,1249.3,1242.63,1249.3,trail,6.669999999999845,60,0.0,-0.07904872563716717,0.0,-0.00039524362818583585
2016-03-23 01:30:00+00:00,2016-03-24 12:10:00+00:00,-1,1244.0,1249.9099999999999,1220.3600000000006,trail,5.9099999999998545,404,4.0,3.898535702199656,0.02,0.01949267851099828
2016-03-29 07:25:00+00:00,2016-03-29 13:05:00+00:00,-1,1215.6,1222.6864285714285,1222.6864285714285,stop,7.0864285714285415,68,-1.0,-1.1200524291906244,-0.005,-0.005600262145953122
2016-03-30 10:55:00+00:00,2016-04-01 17:15:00+00:00,-1,1233.6,1245.1064285714285,1222.0935714285713,trail,11.506428571428614,617,1.0,0.9436528865851413,0.005,0.004718264432925707
2016-04-05 14:00:00+00:00,2016-04-07 04:50:00+00:00,-1,1231.5,1238.9678571428572,1231.5,trail,7.467857142857156,442,-0.0,-0.10236537541845744,-0.0,-0.0005118268770922872
2016-04-08 07:00:00+00:00,2016-04-08 16:30:00+00:00,-1,1234.0,1243.8999999999999,1243.8999999999999,stop,9.899999999999864,114,-1.0,-1.0653217171717042,-0.005,-0.0053266085858585215
2016-04-11 07:10:00+00:00,2016-04-11 08:35:00+00:00,1,1255.2,1249.5064285714284,1249.5064285714284,stop,5.6935714285716585,17,-1.0,-1.110775103500163,-0.005,-0.0055538755175008146
2016-04-11 13:45:00+00:00,2016-04-13 08:55:00+00:00,1,1256.6,1247.747142857143,1247.747142857143,stop,8.85285714285692,494,-1.0,-1.071237122801344,-0.005,-0.00535618561400672
2016-04-15 10:10:00+00:00,2016-04-15 13:05:00+00:00,1,1232.1,1229.1171428571429,1229.1171428571429,stop,2.9828571428570285,35,-1.0,-1.1891416666666526,-0.005,-0.005945708333333263
2016-04-15 13:55:00+00:00,2016-04-15 14:00:00+00:00,-1,1228.7,1231.78,1231.78,stop,3.0799999999999272,1,-1.0,-1.2026207792208194,-0.005,-0.006013103896104098
2016-04-18 06:45:00+00:00,2016-04-18 10:00:00+00:00,-1,1232.9,1241.4164285714285,1241.4164285714285,stop,8.516428571428378,39,-1.0,-1.0741094061897178,-0.005,-0.005370547030948589
2016-04-18 12:20:00+00:00,2016-04-18 23:40:00+00:00,1,1242.3,1231.632142857143,1231.632142857143,stop,10.667857142856974,124,-1.0,-1.0643137428858447,-0.005,-0.005321568714429224
2016-04-20 05:30:00+00:00,2016-04-21 06:25:00+00:00,-1,1249.1,1259.6078571428573,1259.6078571428573,stop,10.507857142857347,287,-1.0,-1.0700719631568323,-0.005,-0.005350359815784161
2016-04-22 01:40:00+00:00,2016-04-22 06:00:00+00:00,1,1252.9,1247.7392857142859,1247.7392857142859,stop,5.160714285714221,52,-1.0,-1.1114372664359964,-0.005,-0.005557186332179982
2016-04-22 13:20:00+00:00,2016-04-29 01:25:00+00:00,-1,1242.8,1272.3,1272.3,stop,29.5,1237,-1.0,-1.0268564406779725,-0.005,-0.005134282203389863
2016-05-02 09:25:00+00:00,2016-05-02 13:35:00+00:00,1,1299.5,1292.92,1292.92,stop,6.579999999999927,50,-1.0,-1.1069700607902484,-0.005,-0.005534850303951242
2016-05-02 14:15:00+00:00,2016-05-03 07:00:00+00:00,-1,1291.8,1302.3428571428572,1302.3428571428572,stop,10.542857142857201,189,-1.0,-1.0663123306233007,-0.005,-0.005331561653116503
2016-05-03 14:10:00+00:00,2016-05-03 17:10:00+00:00,-1,1292.4,1300.0085714285715,1292.4,trail,7.608571428571395,36,-0.0,-0.10353060458131169,-0.0,-0.0005176530229065585
2016-05-04 12:20:00+00:00,2016-05-04 17:00:00+00:00,1,1288.5,1278.6471428571429,1278.6471428571429,stop,9.852857142857147,56,-1.0,-1.0634406916050465,-0.005,-0.005317203458025233
2016-05-05 01:05:00+00:00,2016-05-05 05:15:00+00:00,-1,1280.2,1284.8842857142856,1284.8842857142856,stop,4.684285714285579,50,-1.0,-1.11933662702042,-0.005,-0.0055966831351020995
2016-05-05 07:50:00+00:00,2016-05-05 12:00:00+00:00,-1,1278.6,1285.1278571428572,1285.1278571428572,stop,6.527857142857329,50,-1.0,-1.1063992614071447,-0.005,-0.005531996307035724
2016-05-05 15:10:00+00:00,2016-05-06 12:30:00+00:00,-1,1276.2,1285.965,1285.965,stop,9.764999999999873,244,-1.0,-1.1310112391193035,-0.005,-0.005655056195596518
2016-05-09 10:10:00+00:00,2016-06-03 12:35:00+00:00,-1,1277.5,1297.6992857142857,1237.1014285714286,trail,20.19928571428568,5225,2.0,1.9642467449344023,0.01,0.009821233724672012
2016-06-06 11:35:00+00:00,2016-06-06 16:30:00+00:00,1,1245.5,1242.040714285714,1245.5,trail,3.4592857142858975,59,0.0,-0.1852766880032728,0.0,-0.000926383440016364
2016-06-07 01:35:00+00:00,2016-06-07 12:50:00+00:00,-1,1246.8,1249.0635714285713,1240.0092857142859,trail,2.2635714285713675,135,3.0,2.780275607447122,0.015,0.01390137803723561
2016-06-07 15:30:00+00:00,2016-06-08 14:10:00+00:00,1,1244.9,1241.7171428571428,1263.997142857144,trail,3.1828571428573014,260,6.0,5.830787387791755,0.03,0.029153936938958777
2016-06-09 08:15:00+00:00,2016-06-09 14:10:00+00:00,-1,1261.2,1267.6021428571428,1267.6021428571428,stop,6.402142857142735,71,-1.0,-1.0889265257168106,-0.005,-0.005444632628584053
2016-06-10 07:15:00+00:00,2016-06-10 15:15:00+00:00,1,1271.5,1267.4092857142857,1275.5907142857143,trail,4.090714285714284,96,1.0,0.8638224113846802,0.005,0.004319112056923401
2016-06-13 01:05:00+00:00,2016-06-13 05:45:00+00:00,-1,1275.7,1280.7121428571427,1280.7121428571427,stop,5.012142857142635,56,-1.0,-1.1174072324355044,-0.005,-0.005587036162177522
2016-06-14 11:00:00+00:00,2016-06-14 15:20:00+00:00,1,1284.9,1278.54,1284.9,trail,6.360000000000127,52,0.0,-0.102942610062884,0.0,-0.0005147130503144199
2016-06-15 18:00:00+00:00,2016-06-16 16:25:00+00:00,1,1293.8,1283.0257142857142,1304.5742857142857,trail,10.774285714285725,257,1.0,0.9053527844073301,0.005,0.004526763922036651
2016-06-16 17:00:00+00:00,2016-06-17 19:50:00+00:00,-1,1301.9,1318.4014285714286,1301.9,trail,16.501428571428505,310,-0.0,-0.04548515280061744,-0.0,-0.0002274257640030872
2016-06-19 22:05:00+00:00,2016-06-24 01:05:00+00:00,-1,1285.4,1302.3328571428572,1285.4,trail,16.932857142857074,1140,-0.0,-0.07326702100734128,-0.0,-0.0003663351050367064
