entry_time,exit_time,direction,entry,stop,exit,reason,r_price,holding_days,r_mult_gross,r_mult_net,pnl_frac_gross,pnl_frac_net
2021-12-28 04:00:00+00:00,2022-01-24 20:00:00+00:00,-1,49054.47,52190.44892857143,36510.55428571429,trail,3135.9789285714287,664,4.0,3.932645825927447,0.08,0.07865291651854894
2022-01-31 00:00:00+00:00,2022-02-01 09:00:00+00:00,-1,36829.3,38895.89892857143,38895.89892857143,stop,2066.598928571424,33,-1.0,-1.0794945825326852,-0.02,-0.021589891650653704
2022-02-02 14:00:00+00:00,2022-02-04 15:00:00+00:00,-1,37703.72,39317.74821428572,39317.74821428572,stop,1614.0282142857177,49,-1.0,-1.126032337094038,-0.02,-0.02252064674188076
2022-02-06 23:00:00+00:00,2022-02-11 19:00:00+00:00,1,42380.87,40659.341785714285,42380.87,trail,1721.5282142857177,116,0.0,-0.10888551081793892,0.0,-0.0021777102163587784
2022-02-15 01:00:00+00:00,2022-02-17 18:00:00+00:00,1,43465.96,41389.49642857143,41389.49642857143,stop,2076.4635714285687,65,-1.0,-1.0901352860409292,-0.02,-0.021802705720818584
2022-02-17 20:00:00+00:00,2022-02-28 15:00:00+00:00,-1,40882.85,45748.79035714286,40882.85,trail,4865.940357142863,259,-0.0,-0.03114543826611682,-0.0,-0.0006229087653223365
2022-03-03 15:00:00+00:00,2022-03-09 03:00:00+00:00,-1,42547.34,45185.98642857143,39908.693571428565,trail,2638.646428571432,132,1.0,0.912346866169206,0.02,0.01824693732338412
2022-03-13 22:00:00+00:00,2022-03-14 22:00:00+00:00,-1,37720.93,39650.805714285714,39650.805714285714,stop,1929.875714285714,24,-1.0,-1.0993571627114402,-0.02,-0.021987143254228805
2022-03-15 08:00:00+00:00,2022-03-16 02:00:00+00:00,-1,38362.15,40155.10571428572,40155.10571428572,stop,1792.9557142857157,18,-1.0,-1.1060381279037237,-0.02,-0.022120762558074474
2022-03-18 17:00:00+00:00,2022-03-30 01:00:00+00:00,1,41661.86,40061.849285714285,46461.89214285715,trail,1600.010714285716,272,3.0,2.917407934745976,0.06,0.05834815869491952
2022-04-01 02:00:00+00:00,2022-05-31 16:00:00+00:00,-1,44392.71,48431.623571428565,32275.9692857143,trail,4038.913571428566,1454,3.0,2.966429987917542,0.06,0.05932859975835084
2022-06-01 17:00:00+00:00,2022-06-19 20:00:00+00:00,-1,30179.67,32559.17357142857,20661.655714285705,trail,2379.503571428573,435,4.0,3.9567451261292503,0.08,0.07913490252258501
2022-06-20 10:00:00+00:00,2022-07-26 03:00:00+00:00,1,20884.11,17543.597142857143,20884.11,trail,3340.5128571428577,857,0.0,-0.024098690962337195,0.0,-0.0004819738192467439
2022-07-27 18:00:00+00:00,2022-08-04 16:00:00+00:00,1,22554.45,20614.75,22554.45,trail,1939.7000000000007,190,0.0,-0.059354830643914225,0.0,-0.0011870966128782845
2022-08-07 20:00:00+00:00,2022-08-08 22:00:00+00:00,1,23264.01,22791.6175,23736.402499999997,trail,472.3924999999981,26,1.0,0.8824137753562983,0.02,0.017648275507125968
2022-08-11 01:00:00+00:00,2022-08-19 06:00:00+00:00,1,24436.84,22504.244285714285,22504.244285714285,stop,1932.595714285715,197,-1.0,-1.0677383897082893,-0.02,-0.021354767794165785
2022-08-21 09:00:00+00:00,2022-08-26 15:00:00+00:00,1,21433.44,20669.86535714286,20669.86535714286,stop,763.5746428571401,126,-1.0,-1.0929972075655436,-0.02,-0.021859944151310873
2022-09-06 17:00:00+00:00,2022-09-09 05:00:00+00:00,-1,19102.32,20565.923214285714,20565.923214285714,stop,1463.6032142857148,60,-1.0,-1.0641352149379868,-0.02,-0.021282704298759735
2022-09-13 12:00:00+00:00,2022-09-21 18:00:00+00:00,-1,21398.32,22860.990714285712,19935.649285714288,trail,1462.6707142857122,198,1.0,0.8820760734400243,0.02,0.017641521468800485
2022-09-21 21:00:00+00:00,2022-09-27 03:00:00+00:00,-1,18466.87,20139.7025,20139.7025,stop,1672.8325000000004,126,-1.0,-1.0477660415044543,-0.02,-0.020955320830089087
2022-09-28 02:00:00+00:00,2022-10-26 08:00:00+00:00,-1,18634.02,20534.01785714286,20534.01785714286,stop,1899.9978571428583,678,-1.0,-1.0450583835432894,-0.02,-0.02090116767086579
2022-11-04 14:00:00+00:00,2022-11-08 04:00:00+00:00,1,21218.29,19944.209642857142,19944.209642857142,stop,1274.0803571428587,86,-1.0,-1.0767217107998068,-0.02,-0.021534434215996136
2022-11-15 13:00:00+00:00,2022-11-21 19:00:00+00:00,1,17012.53,15725.187857142857,15725.187857142857,stop,1287.3421428571419,150,-1.0,-1.0499063598088862,-0.02,-0.020998127196177725
2022-11-28 01:00:00+00:00,2022-11-30 00:00:00+00:00,-1,16144.12,16850.550000000003,16850.550000000003,stop,706.4300000000021,47,-1.0,-1.0999185616409277,-0.02,-0.021998371232818555
2022-12-05 04:00:00+00:00,2022-12-07 07:00:00+00:00,1,17354.32,16803.29714285714,16803.29714285714,stop,551.0228571428597,51,-1.0,-1.094676607141002,-0.02,-0.021893532142820037
2022-12-08 14:00:00+00:00,2022-12-09 13:00:00+00:00,1,16897.41,16748.053571428572,17196.122857142855,trail,149.3564285714274,23,2.0,1.6963036451632996,0.04,0.03392607290326599
2022-12-16 09:00:00+00:00,2023-01-12 17:00:00+00:00,-1,17038.97,18438.405,18438.405,stop,1399.4349999999977,656,-1.0,-1.0586695836176734,-0.02,-0.021173391672353468
2023-01-20 19:00:00+00:00,2023-02-09 03:00:00+00:00,1,21496.67,20548.339285714286,22445.00071428571,trail,948.330714285712,464,1.0,0.9308469934388456,0.02,0.01861693986877691
2023-02-14 14:00:00+00:00,2023-02-16 22:00:00+00:00,1,22247.39,21281.71392857143,24178.74214285714,trail,965.6760714285701,56,2.0,1.893053980131612,0.04,0.03786107960263224
2023-02-23 02:00:00+00:00,2023-02-24 15:00:00+00:00,1,24531.61,23544.494642857142,23544.494642857142,stop,987.1153571428586,37,-1.0,-1.0896437162142358,-0.02,-0.021792874324284717
2023-03-05 01:00:00+00:00,2023-03-07 15:00:00+00:00,1,22591.68,22103.039285714287,22103.039285714287,stop,488.64071428571333,62,-1.0,-1.1674829972211547,-0.02,-0.023349659944423094
2023-03-09 16:00:00+00:00,2023-03-14 12:00:00+00:00,-1,21478.85,25305.140357142856,25305.140357142856,stop,3826.290357142858,116,-1.0,-1.0342461965958643,-0.02,-0.020684923931917284
2023-03-17 01:00:00+00:00,2023-04-21 19:00:00+00:00,1,25666.59,23747.6925,27585.4875,trail,1918.8974999999991,857,1.0,0.9389820113502673,0.02,0.018779640227005345
2023-04-24 16:00:00+00:00,2023-04-25 20:00:00+00:00,-1,27110.55,27995.308214285717,27995.308214285717,stop,884.7582142857173,28,-1.0,-1.0982788043989429,-0.02,-0.021965576087978857
2023-04-25 21:00:00+00:00,2023-04-26 19:00:00+00:00,1,28262.89,26840.768214285716,28262.89,trail,1422.1217857142838,22,0.0,-0.11753593446010467,0.0,-0.0023507186892020933
2023-05-01 01:00:00+00:00,2023-05-06 00:00:00+00:00,-1,28504.36,29801.45107142857,29801.45107142857,stop,1297.091071428571,119,-1.0,-1.0879448189286198,-0.02,-0.021758896378572395
2023-05-06 14:00:00+00:00,2023-05-15 06:00:00+00:00,-1,28606.61,29756.61642857143,27456.60357142857,trail,1150.0064285714288,208,1.0,0.9304393179479132,0.02,0.018608786358958265
2023-05-17 11:00:00+00:00,2023-05-28 18:00:00+00:00,-1,26637.62,27646.803214285716,27646.803214285716,stop,1009.1832142857165,271,-1.0,-1.081713368360481,-0.02,-0.02163426736720962
2023-05-31 04:00:00+00:00,2023-06-06 17:00:00+00:00,-1,27257.7,28110.881071428572,26404.51892857143,trail,853.1810714285712,157,1.0,0.892842927309435,0.02,0.0178568585461887
2023-06-10 04:00:00+00:00,2023-06-19 18:00:00+00:00,-1,25765.28,26879.395357142857,26879.395357142857,stop,1114.1153571428586,230,-1.0,-1.094907563544168,-0.02,-0.021898151270883362
2023-06-19 20:00:00+00:00,2023-06-21 17:00:00+00:00,1,26723.99,26171.975714285716,30036.075714285715,trail,552.0142857142855,45,6.0,5.851301754354187,0.12,0.11702603508708376
2023-06-25 04:00:00+00:00,2023-06-26 01:00:00+00:00,1,30890.66,30166.523214285713,30166.523214285713,stop,724.1367857142868,21,-1.0,-1.1227311020313353,-0.02,-0.022454622040626707
2023-07-02 17:00:00+00:00,2023-07-02 22:00:00+00:00,-1,30441.2,30746.645,30746.645,stop,305.4449999999997,5,-1.0,-1.2556357715791726,-0.02,-0.025112715431583454
2023-07-03 15:00:00+00:00,2023-07-06 14:00:00+00:00,1,31068.64,29907.279642857142,29907.279642857142,stop,1161.3603571428575,71,-1.0,-1.0869893922890288,-0.02,-0.021739787845780578
2023-07-13 19:00:00+00:00,2023-07-18 16:00:00+00:00,1,31606.01,29578.973214285714,29578.973214285714,stop,2027.0367857142846,117,-1.0,-1.0506062526615638,-0.02,-0.021012125053231277
2023-07-20 16:00:00+00:00,2023-08-01 23:00:00+00:00,-1,29716.69,30399.655,29716.69,trail,682.9650000000001,295,-0.0,-0.12521267268454114,-0.0,-0.002504253453690823
2023-08-04 20:00:00+00:00,2023-08-08 12:00:00+00:00,-1,28967.51,29485.114285714288,29485.114285714288,stop,517.6042857142893,88,-1.0,-1.1453431370627858,-0.02,-0.022906862741255717
2023-08-10 15:00:00+00:00,2023-08-14 06:00:00+00:00,-1,29466.0,29789.030714285713,29466.0,trail,323.03071428571275,87,-0.0,-0.17897307421010705,-0.0,-0.003579461484202141
2023-08-14 14:00:00+00:00,2023-08-14 18:00:00+00:00,1,29534.0,29276.678214285716,29276.678214285716,stop,257.3217857142845,4,-1.0,-1.2799746484043832,-0.02,-0.025599492968087667
