entry_time,exit_time,direction,entry,stop,exit,reason,r_price,holding_days,r_mult_gross,r_mult_net,pnl_frac_gross,pnl_frac_net
2017-08-04 13:45:00+00:00,2017-08-15 12:45:00+00:00,-1,1.3072,1.3277357142857142,1.2866642857142856,target,0.020535714285714324,248,1.0,0.978116834782613,0.015,0.014671752521739195
2017-08-18 15:15:00+00:00,2017-08-21 14:45:00+00:00,-1,1.285,1.292617857142857,1.292617857142857,stop,0.007617857142857121,34,-1.0,-1.0640287388654417,-0.015,-0.015960431082981626
2017-09-01 11:00:00+00:00,2017-09-05 14:45:00+00:00,1,1.2946,1.2867964285714284,1.3024035714285715,target,0.007803571428571576,87,1.0,0.9468922196796359,0.015,0.014203383295194537
2017-09-22 07:30:00+00:00,2017-09-25 15:45:00+00:00,1,1.3625,1.3503664285714285,1.3503664285714285,stop,0.012133571428571521,69,-1.0,-1.041983652204634,-0.015,-0.015629754783069508
2017-10-06 07:00:00+00:00,2018-01-03 07:00:00+00:00,-1,1.3104,1.36286,1.36286,stop,0.05245999999999995,2196,-1.0,-1.0080150400304977,-0.015,-0.015120225600457464
2018-01-10 10:15:00+00:00,2018-01-12 08:45:00+00:00,-1,1.3517,1.3616078571428571,1.3616078571428571,stop,0.009907857142857246,66,-1.0,-1.0470667651935857,-0.015,-0.015706001477903783
2018-02-15 09:30:00+00:00,2018-02-28 14:15:00+00:00,1,1.4088,1.381447857142857,1.381447857142857,stop,0.027352142857143047,343,-1.0,-1.0202552607526187,-0.015,-0.01530382891128928
2018-03-19 10:30:00+00:00,2018-05-01 08:30:00+00:00,1,1.4083,1.3725321428571429,1.3725321428571429,stop,0.03576785714285724,1072,-1.0,-1.0178395706440317,-0.015,-0.015267593559660475
2018-05-09 11:15:00+00:00,2018-05-10 11:15:00+00:00,1,1.3615,1.352447857142857,1.352447857142857,stop,0.009052142857142842,36,-1.0,-1.0526278466030154,-0.015,-0.01578941769904523
2018-05-10 14:15:00+00:00,2018-05-23 11:15:00+00:00,-1,1.3493,1.364105,1.334495,target,0.014804999999999957,312,1.0,0.970727490712599,0.015,0.014560912360688984
2018-06-14 08:30:00+00:00,2018-06-14 12:45:00+00:00,1,1.3439,1.3334849999999998,1.3334849999999998,stop,0.010415000000000285,17,-1.0,-1.0621928468554995,-0.015,-0.01593289270283249
2018-06-15 07:00:00+00:00,2018-08-06 10:00:00+00:00,-1,1.3214,1.3465885714285715,1.2962114285714283,target,0.02518857142857156,1308,1.0,0.9778962794918269,0.015,0.014668444192377403
2018-08-15 07:00:00+00:00,2018-08-21 07:15:00+00:00,-1,1.2734,1.2845135714285714,1.2845135714285714,stop,0.011113571428571278,145,-1.0,-1.0345241885725391,-0.015,-0.015517862828588087
2018-09-10 07:00:00+00:00,2018-09-10 12:45:00+00:00,-1,1.2915,1.3033992857142855,1.3033992857142855,stop,0.011899285714285446,23,-1.0,-1.0642109910558784,-0.015,-0.015963164865838174
2018-09-11 07:00:00+00:00,2018-09-20 11:45:00+00:00,1,1.3058,1.2791857142857144,1.3324142857142858,target,0.0266142857142857,271,1.0,0.9833130434782578,0.015,0.014749695652173865
2018-09-21 13:00:00+00:00,2018-10-11 12:30:00+00:00,-1,1.3138,1.3296792857142856,1.3296792857142856,stop,0.01587928571428554,502,-1.0,-1.0522282893257262,-0.015,-0.01578342433988589
2018-11-15 09:15:00+00:00,2018-12-10 12:30:00+00:00,-1,1.2843,1.3043278571428571,1.2642721428571428,target,0.020027857142857153,625,1.0,0.9655551160883075,0.015,0.01448332674132461
2018-12-27 09:45:00+00:00,2018-12-31 07:30:00+00:00,-1,1.2679,1.2756128571428573,1.2756128571428573,stop,0.007712857142857299,63,-1.0,-1.0550186886460449,-0.015,-0.01582528032969067
2018-12-31 11:15:00+00:00,2019-01-25 07:00:00+00:00,1,1.2812,1.2483914285714286,1.3140085714285712,target,0.0328085714285713,631,1.0,0.9868869241487433,0.015,0.01480330386223115
2019-01-30 07:00:00+00:00,2019-02-05 14:00:00+00:00,-1,1.3118,1.3231028571428571,1.300497142857143,target,0.011302857142857059,172,1.0,0.9582565975733051,0.015,0.014373848963599575
2019-02-07 14:00:00+00:00,2019-02-11 09:30:00+00:00,1,1.3018,1.2925042857142857,1.2925042857142857,stop,0.009295714285714407,54,-1.0,-1.0617951897956108,-0.015,-0.015926927846934162
2019-03-21 10:15:00+00:00,2019-04-22 12:15:00+00:00,-1,1.3196,1.3372921428571427,1.3019078571428575,target,0.0176921428571426,764,1.0,0.971611908030196,0.015,0.01457417862045294
