,gross_sumR,net_sumR
2018-10-05 00:00:00-04:00,-1.2197883691352471,-1.7538525716541307
2018-10-08 00:00:00-04:00,-6.3932451361867715,-6.795010052062246
2018-10-09 00:00:00-04:00,-0.9701241579892078,-1.2260205214759174
2018-10-10 00:00:00-04:00,1.926832499118022,1.5892314484034382
2018-10-11 00:00:00-04:00,-5.466699096694648,-5.666132554715833
2018-10-12 00:00:00-04:00,-7.445398035425293,-7.848576883416452
2018-10-15 00:00:00-04:00,0.6946498019349805,0.21128413530635126
2018-10-16 00:00:00-04:00,2.97012673858805,2.5573806557646463
2018-10-17 00:00:00-04:00,8.812946457600406,8.53378347330954
2018-10-18 00:00:00-04:00,-5.763944416068916,-6.139820291401996
2018-10-19 00:00:00-04:00,-1.6394140222264495,-2.022938634213092
2018-10-22 00:00:00-04:00,-6.8733897681266,-7.372274131235098
2018-10-23 00:00:00-04:00,-6.195380999728843,-6.453013998566814
2018-10-24 00:00:00-04:00,8.28520660024004,7.963204156129801
2018-10-25 00:00:00-04:00,-3.4866832795149882,-3.8759998611095714
2018-10-26 00:00:00-04:00,-2.872153311832391,-3.1370281448897113
2018-10-29 00:00:00-04:00,1.0276144208428342,0.6510742174876467
2018-10-30 00:00:00-04:00,10.361435117158345,9.917007127872708
2018-10-31 00:00:00-04:00,-3.2791650161691113,-3.5461517219927465
2018-11-01 00:00:00-04:00,1.4970262230701752,1.0283343520602588
2018-11-02 00:00:00-04:00,-1.750830403691269,-2.0553356797885094
2018-11-05 00:00:00-05:00,-0.7548703891634554,-1.2109649133294211
2018-11-06 00:00:00-05:00,5.3539315795548195,4.955163668119416
2018-11-07 00:00:00-05:00,1.1156474186536791,0.7040178085314548
2018-11-08 00:00:00-05:00,-0.3111524094155823,-0.8779664503088604
2018-11-09 00:00:00-05:00,12.601452756035924,12.112748344019955
2018-11-12 00:00:00-05:00,8.559728347855323,8.251656927716578
2018-11-13 00:00:00-05:00,-5.298518303297573,-5.739009801096023
2018-11-14 00:00:00-05:00,6.622197954341567,6.038364350582916
2018-11-15 00:00:00-05:00,4.179063866616108,3.7933832609759826
2018-11-16 00:00:00-05:00,0.7260505673972619,0.334265869754395
2018-11-19 00:00:00-05:00,24.99218009281556,24.596254767718044
2018-11-20 00:00:00-05:00,5.290083674542965,5.123877479120756
2018-11-21 00:00:00-05:00,0.7818241030386118,0.4781809623313452
2018-11-23 00:00:00-05:00,-3.8003447074254852,-4.24653959150753
2018-11-26 00:00:00-05:00,-2.5467847793322096,-2.987752671055478
2018-11-27 00:00:00-05:00,4.000484212551413,3.5444860652758914
2018-11-28 00:00:00-05:00,5.541625593282227,5.177317727808013
2018-11-29 00:00:00-05:00,-3.135571736062875,-3.5200395542259306
2018-11-30 00:00:00-05:00,8.932180601853476,8.378435727132016
2018-12-03 00:00:00-05:00,-1.776052029893827,-2.238605308030156
2018-12-04 00:00:00-05:00,18.2547076879147,17.95004934028569
2018-12-06 00:00:00-05:00,-4.716805765559833,-5.025564132476153
2018-12-07 00:00:00-05:00,-2.4287815126050294,-2.890133946638487
2018-12-10 00:00:00-05:00,-0.18678994358964407,-0.5691038417576706
2018-12-11 00:00:00-05:00,-4.8058505722688345,-5.227794599718736
2018-12-12 00:00:00-05:00,-2.71049250094002,-3.1217393820386725
2018-12-13 00:00:00-05:00,-2.8850793359865947,-3.2780496486067943
2018-12-14 00:00:00-05:00,0.54451583733142,0.07288728802061561
2018-12-17 00:00:00-05:00,6.98050749572025,6.551998426038081
2018-12-18 00:00:00-05:00,0.3353159851299621,-0.09989745712822495
2018-12-19 00:00:00-05:00,-10.0,-10.373909825875085
2018-12-20 00:00:00-05:00,-4.667746774677445,-4.9708640673595506
2018-12-21 00:00:00-05:00,-6.250570996872704,-6.507775820310159
2018-12-24 00:00:00-05:00,4.661031656091385,4.392148316996554
2018-12-26 00:00:00-05:00,-3.6796456227265715,-3.990978924760364
2018-12-27 00:00:00-05:00,-4.107886954607666,-4.367333818440336
2018-12-28 00:00:00-05:00,-4.26560448451224,-4.536980850843178
2018-12-31 00:00:00-05:00,-3.935455013402291,-4.284738377264772
2019-01-02 00:00:00-05:00,14.259558905480482,13.871667683522618
2019-01-03 00:00:00-05:00,2.2809935422621828,2.038312976968583
2019-01-04 00:00:00-05:00,17.660810031685045,17.350351378618406
2019-01-07 00:00:00-05:00,3.371813439073006,3.0702798069140314
2019-01-08 00:00:00-05:00,2.5913603227954525,2.189106618947109
2019-01-09 00:00:00-05:00,0.3511741413162337,-0.14223453930276353
2019-01-10 00:00:00-05:00,8.518565722024675,8.140238746006881
2019-01-11 00:00:00-05:00,3.512862159705154,3.0862762123544094
2019-01-14 00:00:00-05:00,-1.305026080681961,-1.6659311056239272
2019-01-15 00:00:00-05:00,-1.7167077194490998,-2.1967019642482897
2019-01-16 00:00:00-05:00,-7.560000000000002,-8.08838663521923
2019-01-17 00:00:00-05:00,-0.6900669364963501,-1.0023870923816458
2019-01-18 00:00:00-05:00,-6.595375722543396,-7.192679270558285
2019-01-22 00:00:00-05:00,10.45279171644436,10.133959906680126
2019-01-23 00:00:00-05:00,0.32509246122693014,-0.05603568739231113
2019-01-24 00:00:00-05:00,10.643806720834887,10.338650289505965
2019-01-25 00:00:00-05:00,-4.728235716336486,-4.995989106722742
2019-01-28 00:00:00-05:00,1.4627910273326843,1.170678924825109
2019-01-29 00:00:00-05:00,3.2581844045040116,2.8978266082549213
2019-01-30 00:00:00-05:00,-2.344766183367953,-2.6931489742821544
2019-01-31 00:00:00-05:00,-0.03470982954010726,-0.2837812410261804
2019-02-01 00:00:00-05:00,-1.9681151615335153,-2.4472821955307555
2019-02-04 00:00:00-05:00,2.1845587724472004,1.624442303305109
2019-02-05 00:00:00-05:00,-6.052803728450782,-6.4924436082841455
2019-02-06 00:00:00-05:00,7.509178744433969,7.163872704406455
2019-02-07 00:00:00-05:00,-1.7072025195374616,-2.1874309375738226
2019-02-08 00:00:00-05:00,-0.6113180790063346,-1.0671257135930718
2019-02-11 00:00:00-05:00,-1.9809609230019147,-2.438881832109751
2019-02-12 00:00:00-05:00,1.4314688696434774,0.919572050187206
2019-02-13 00:00:00-05:00,-4.132607990746573,-4.667111947387839
2019-02-14 00:00:00-05:00,-6.027150281543769,-6.527497359192248
2019-02-15 00:00:00-05:00,-4.681354958827701,-5.167297655080637
2019-02-19 00:00:00-05:00,-3.401182359985027,-3.900404587625217
2019-02-20 00:00:00-05:00,-2.0832365136826447,-2.7179105825953713
2019-02-21 00:00:00-05:00,7.463778603991353,6.755857055572507
2019-02-22 00:00:00-05:00,3.7858636140077957,3.185452846916548
2019-02-25 00:00:00-05:00,-4.895149010075644,-5.33899528248775
2019-02-26 00:00:00-05:00,-4.470441029264558,-5.144833139008021
2019-02-27 00:00:00-05:00,-0.46416312898195455,-1.0825830844790902
2019-02-28 00:00:00-05:00,3.557650467502907,3.0597008727280004
2019-03-01 00:00:00-05:00,3.5450868924085412,3.0364895914121557
2019-03-04 00:00:00-05:00,5.876110014024042,5.408642193092173
2019-03-05 00:00:00-05:00,-3.3311744007137007,-3.786913846273817
2019-03-06 00:00:00-05:00,4.145902216093542,3.6810805551609054
2019-03-07 00:00:00-05:00,2.3120398154019424,1.918009103222966
2019-03-08 00:00:00-05:00,2.3336225996737023,1.9495891481983012
2019-03-11 00:00:00-04:00,10.116405124293518,9.440143822283085
2019-03-12 00:00:00-04:00,-0.02564063782233281,-0.6406643221494724
2019-03-13 00:00:00-04:00,6.193593972788211,5.250068438789989
2019-03-14 00:00:00-04:00,-4.612432387342127,-5.099188142390054
2019-03-15 00:00:00-04:00,2.9141276115481096,2.0881151910273337
2019-03-18 00:00:00-04:00,-5.949766904213925,-6.618557558883126
2019-03-19 00:00:00-04:00,3.6099766456039437,3.176636264004096
2019-03-20 00:00:00-04:00,2.3512795067915,1.8215592459014915
2019-03-21 00:00:00-04:00,6.686367229991896,5.995071968071014
2019-03-22 00:00:00-04:00,6.30322821307797,5.155828208314013
2019-03-25 00:00:00-04:00,-5.627092907092918,-6.003063054128467
2019-03-26 00:00:00-04:00,-3.729486009728552,-4.296375163020739
2019-03-27 00:00:00-04:00,0.2175320607833755,-0.2805905931852042
2019-03-28 00:00:00-04:00,-3.438549465240616,-3.9306920035950195
2019-03-29 00:00:00-04:00,0.00424468956532692,-0.624949070488094
2019-04-01 00:00:00-04:00,-2.0623376906999913,-2.4692565910478352
2019-04-02 00:00:00-04:00,-1.9405207522435814,-2.435077137386558
2019-04-03 00:00:00-04:00,0.6784678456919826,0.16647492088627688
2019-04-04 00:00:00-04:00,-2.3712818126210897,-2.7800762435896993
2019-04-05 00:00:00-04:00,-4.734423771997869,-5.685398886484474
2019-04-08 00:00:00-04:00,-5.95562644042887,-6.575414955296795
2019-04-09 00:00:00-04:00,-0.009239074303737466,-0.6648244457488643
2019-04-10 00:00:00-04:00,-5.242197756295551,-5.876845808731354
2019-04-11 00:00:00-04:00,1.4424078142533108,0.8121454474243195
2019-04-12 00:00:00-04:00,1.814201934486798,1.4117211614822445
2019-04-15 00:00:00-04:00,0.4665331479401116,-0.20475429148578006
2019-04-16 00:00:00-04:00,0.04268260803171153,-0.5058270767280122
2019-04-17 00:00:00-04:00,11.281979912012874,10.859311120092162
2019-04-18 00:00:00-04:00,-2.3278581306105863,-2.8057737599652004
2019-04-22 00:00:00-04:00,-0.5264022709459254,-0.9657061970320449
2019-04-23 00:00:00-04:00,2.351309351545021,1.7925524944288254
2019-04-24 00:00:00-04:00,0.28724519603267346,-0.21198758455010996
2019-04-25 00:00:00-04:00,-3.296602278459726,-3.5780955188996058
2019-04-26 00:00:00-04:00,-1.3330937471784547,-1.7039108651270616
2019-04-29 00:00:00-04:00,1.1408753715880287,0.5673622507748532
2019-04-30 00:00:00-04:00,-2.23538499233028,-2.617337165646127
2019-05-01 00:00:00-04:00,4.209863303320574,3.9258067515455513
2019-05-02 00:00:00-04:00,4.385880239609138,3.977905094382498
2019-05-03 00:00:00-04:00,1.35941872941875,0.923587418671511
2019-05-06 00:00:00-04:00,7.615336069303917,7.326160665535593
2019-05-07 00:00:00-04:00,-4.5876508295626,-5.095421054393279
2019-05-08 00:00:00-04:00,-2.9904637216915355,-3.3927498376782026
2019-05-09 00:00:00-04:00,-8.37864077669903,-9.011121457733315
2019-05-10 00:00:00-04:00,-5.282420278004832,-5.82673763129619
2019-05-13 00:00:00-04:00,4.9233718672240085,4.564951032732647
2019-05-14 00:00:00-04:00,-4.048797986083277,-4.547942670553546
2019-05-15 00:00:00-04:00,5.828375717692744,5.402620500536218
2019-05-16 00:00:00-04:00,2.8799490755458574,2.3852435927814892
2019-05-17 00:00:00-04:00,-5.780249804839979,-6.374122493896225
2019-05-20 00:00:00-04:00,-5.7251244430520725,-6.208187757592164
2019-05-21 00:00:00-04:00,-3.938847619634279,-4.304405833014222
2019-05-22 00:00:00-04:00,-5.98801361214291,-6.48016082205908
2019-05-23 00:00:00-04:00,-4.239447050372617,-4.693597685461328
2019-05-24 00:00:00-04:00,-0.5437039742135332,-1.003159241882469
2019-05-28 00:00:00-04:00,1.4960824085943365,1.0605465732850676
2019-05-29 00:00:00-04:00,5.087571390385989,4.56797246561539
2019-05-30 00:00:00-04:00,3.1130286522479844,2.4784684586468617
2019-05-31 00:00:00-04:00,-5.840283582820019,-6.295540226178225
2019-06-03 00:00:00-04:00,9.822346271187458,9.324707591872752
2019-06-04 00:00:00-04:00,-5.609055586036059,-6.099886133405979
2019-06-05 00:00:00-04:00,-1.2202740615246657,-1.6332782981662994
2019-06-06 00:00:00-04:00,0.27405114979578205,-0.22106153003421647
2019-06-07 00:00:00-04:00,0.48605677527480995,-0.0658255057498629
2019-06-10 00:00:00-04:00,3.0569406260008494,2.579753597743374
2019-06-11 00:00:00-04:00,7.529901433315281,7.102464110689883
2019-06-12 00:00:00-04:00,0.5032014826913467,-0.03770544314969482
2019-06-13 00:00:00-04:00,9.98159171905341,9.078614097885792
2019-06-14 00:00:00-04:00,3.903920886108663,3.3596083360325713
2019-06-17 00:00:00-04:00,2.80618686303135,2.0293901915431882
2019-06-18 00:00:00-04:00,-0.9491429265060533,-1.4303930948264454
2019-06-19 00:00:00-04:00,-5.7920337567081654,-6.35664027620995
2019-06-20 00:00:00-04:00,-2.0080651667549394,-2.4722751323833068
2019-06-21 00:00:00-04:00,-6.472660573556767,-7.110772900362566
2019-06-24 00:00:00-04:00,0.8133520849328222,0.26037168083714896
2019-06-25 00:00:00-04:00,8.890859033097067,8.217962788367203
2019-06-26 00:00:00-04:00,0.22661745414166104,-0.1066016281184377
2019-06-27 00:00:00-04:00,3.011665157376879,2.5502343486193633
2019-06-28 00:00:00-04:00,-3.867707613663526,-4.570538003494252
2019-07-01 00:00:00-04:00,8.550707003283591,8.29577427242512
2019-07-02 00:00:00-04:00,-5.522876315049569,-5.9812004631313105
2019-07-03 00:00:00-04:00,7.096159973876057,6.463135553791774
2019-07-05 00:00:00-04:00,-4.1692468800757805,-4.703486244769199
2019-07-08 00:00:00-04:00,-3.6229574592713547,-4.070216325429916
2019-07-09 00:00:00-04:00,1.3631587605332043,0.9224815140673894
2019-07-10 00:00:00-04:00,3.1589736015407746,2.5616481203788126
2019-07-11 00:00:00-04:00,-3.08765285153973,-3.600568428948044
2019-07-12 00:00:00-04:00,4.926045073520547,4.255598882967523
2019-07-15 00:00:00-04:00,-2.2868892293690024,-2.6798857955930124
2019-07-16 00:00:00-04:00,3.4019742341870236,2.9752885077311433
2019-07-17 00:00:00-04:00,2.1287517735906887,1.7975871479080792
2019-07-18 00:00:00-04:00,0.7303508077848662,0.3752045421412502
2019-07-19 00:00:00-04:00,0.04328889775284672,-0.4591381155452827
2019-07-22 00:00:00-04:00,-1.8667756973197145,-2.291948982947402
2019-07-23 00:00:00-04:00,-4.341552008772091,-4.870000507704173
2019-07-24 00:00:00-04:00,1.9716129776135136,1.639958017129337
2019-07-25 00:00:00-04:00,0.9948173864798361,0.6036185717069813
2019-07-26 00:00:00-04:00,0.7338934762248398,0.2988397509813797
2019-07-29 00:00:00-04:00,-0.7558041406247726,-1.30613523083868
2019-07-30 00:00:00-04:00,0.9913950383928682,0.505149879649679
2019-07-31 00:00:00-04:00,9.638092483140518,9.217480238121425
2019-08-01 00:00:00-04:00,-4.283425307830976,-4.558403176083353
2019-08-02 00:00:00-04:00,0.49713569216062314,0.15542635685501627
2019-08-05 00:00:00-04:00,-0.9482113567726334,-1.3008099262139263
2019-08-06 00:00:00-04:00,-3.3251511891655383,-3.6226630988966986
2019-08-07 00:00:00-04:00,-6.658657626911608,-7.180886321402073
2019-08-08 00:00:00-04:00,9.123601149538581,8.810095868725355
2019-08-09 00:00:00-04:00,-2.0315112295774798,-2.5046809603201705
2019-08-12 00:00:00-04:00,-2.3703680155074434,-2.844860062492822
2019-08-13 00:00:00-04:00,9.777818657907007,9.412715758934926
2019-08-14 00:00:00-04:00,-1.3298877205488626,-1.835720910037293
2019-08-15 00:00:00-04:00,-1.1385583873881355,-1.516634150916507
2019-08-16 00:00:00-04:00,-5.434525249022111,-5.809013653736062
2019-08-19 00:00:00-04:00,1.5041286309683277,0.8688158608371847
2019-08-20 00:00:00-04:00,-3.6673407544835923,-4.241344136438
2019-08-21 00:00:00-04:00,-0.7226742048443215,-1.3658549763580208
2019-08-22 00:00:00-04:00,-2.2337872211612595,-2.8852256857331926
2019-08-23 00:00:00-04:00,-5.948628843493994,-6.431053624209878
2019-08-26 00:00:00-04:00,-1.5173446353535094,-1.9859310518209172
2019-08-27 00:00:00-04:00,9.728723346620347,8.93430093060054
2019-08-28 00:00:00-04:00,6.365938180827804,5.813030595497623
2019-08-29 00:00:00-04:00,-2.1146616897142603,-2.5679217531757037
2019-08-30 00:00:00-04:00,-1.7946308545823284,-2.4589963661178507
2019-09-03 00:00:00-04:00,-4.8322419257201945,-5.261922966968784
2019-09-04 00:00:00-04:00,0.0040906634760369265,-0.5398732280500771
2019-09-05 00:00:00-04:00,2.5582031509926324,2.2390971283959424
2019-09-06 00:00:00-04:00,0.31411862990813,-0.46220780181119825
2019-09-09 00:00:00-04:00,-1.8914039549348431,-2.3741630845871327
2019-09-10 00:00:00-04:00,-4.29994633342847,-4.646890700778579
2019-09-11 00:00:00-04:00,1.6742469684988608,1.250856793724938
2019-09-12 00:00:00-04:00,-2.513015804008674,-2.957473468392855
2019-09-13 00:00:00-04:00,-4.8714632322159686,-5.250077989038983
2019-09-16 00:00:00-04:00,-4.625887519494012,-5.839311169453493
2019-09-17 00:00:00-04:00,6.130263039804205,5.76024726496123
2019-09-18 00:00:00-04:00,-6.948115898841087,-7.489878951977391
2019-09-19 00:00:00-04:00,-2.4083214174411967,-2.9895297777606533
2019-09-20 00:00:00-04:00,-3.818658536585345,-4.435636374424989
2019-09-23 00:00:00-04:00,-4.8309009250889465,-5.307346450710785
2019-09-24 00:00:00-04:00,8.786604896891536,8.19277905943236
2019-09-25 00:00:00-04:00,-5.542871289930086,-5.9592918075278165
2019-09-26 00:00:00-04:00,-6.460029835306126,-7.1421006421528626
2019-09-27 00:00:00-04:00,11.168112012340762,10.648014227752455
2019-09-30 00:00:00-04:00,0.16600516503298174,-0.3025278780454115
2019-10-01 00:00:00-04:00,-6.4131578947368855,-7.003743734676184
2019-10-02 00:00:00-04:00,4.657439075899191,4.235144391001113
2019-10-03 00:00:00-04:00,-8.018766399840558,-8.472616827902721
2019-10-04 00:00:00-04:00,-3.5724231674568614,-4.066525883546805
2019-10-07 00:00:00-04:00,-5.463010442057129,-6.2439530467842435
2019-10-08 00:00:00-04:00,2.721122504917391,1.973753120479538
2019-10-09 00:00:00-04:00,0.15236031049019205,-0.33869009463069044
2019-10-10 00:00:00-04:00,-1.55740229019037,-2.120163023135685
2019-10-11 00:00:00-04:00,1.2392453567937372,0.751945420142845
2019-10-14 00:00:00-04:00,2.956741607263929,2.412438568882591
2019-10-15 00:00:00-04:00,-0.3539813023855263,-0.8827673801144409
2019-10-16 00:00:00-04:00,-2.1612805415622574,-2.58610386924071
2019-10-17 00:00:00-04:00,1.5643185221060212,1.244323200519721
2019-10-18 00:00:00-04:00,3.4244108310520094,2.813202668624346
2019-10-21 00:00:00-04:00,-0.8820611128784428,-1.3673340833783056
2019-10-22 00:00:00-04:00,-0.20357339222084825,-0.546128914566683
2019-10-23 00:00:00-04:00,-1.73445670219865,-2.116970610396244
2019-10-24 00:00:00-04:00,3.4043302786932816,3.097614375499396
2019-10-25 00:00:00-04:00,5.919115274560306,5.446679969540767
2019-10-28 00:00:00-04:00,5.827637083852487,5.3850172142528425
2019-10-29 00:00:00-04:00,2.050797605254349,1.3862893443715354
2019-10-30 00:00:00-04:00,-0.19620436379530504,-0.6774425218642397
2019-10-31 00:00:00-04:00,-1.2752054680791292,-1.78313283720172
2019-11-01 00:00:00-04:00,1.90845125397191,1.2404548237232038
2019-11-04 00:00:00-05:00,-1.1849285557055587,-1.8565279783547366
2019-11-05 00:00:00-05:00,1.6450523195269002,1.3288000639206923
2019-11-06 00:00:00-05:00,-2.3178725811776686,-2.8935376830450754
2019-11-07 00:00:00-05:00,-5.8138855688227755,-6.37979843763425
2019-11-08 00:00:00-05:00,5.16240274543926,4.592534612309281
2019-11-11 00:00:00-05:00,-2.6208743940333212,-3.172697660571378
2019-11-12 00:00:00-05:00,0.6584029527885998,0.16457702982497333
2019-11-13 00:00:00-05:00,1.0068137029360973,0.39280309538903635
2019-11-14 00:00:00-05:00,0.6927221324622879,0.1543653266595706
2019-11-15 00:00:00-05:00,3.6083175595041985,3.1631763440567093
2019-11-18 00:00:00-05:00,4.230192387180617,3.5798365634101774
2019-11-19 00:00:00-05:00,-6.225770141684313,-6.968360763221614
2019-11-20 00:00:00-05:00,-4.793456435898294,-5.316839358222774
2019-11-21 00:00:00-05:00,1.7146899226736227,1.3304598025604422
2019-11-22 00:00:00-05:00,-5.958003299056264,-6.467213364253571
2019-11-25 00:00:00-05:00,7.778444935635656,7.264668248472782
2019-11-26 00:00:00-05:00,4.209098318219744,3.637178280874286
2019-11-27 00:00:00-05:00,3.024879702745438,2.332329493341315
2019-11-29 00:00:00-05:00,-0.7855388570608604,-1.4166382241480873
2019-12-02 00:00:00-05:00,5.643485797329884,5.1531375115401055
2019-12-03 00:00:00-05:00,-4.185243843676658,-4.767222581094879
2019-12-04 00:00:00-05:00,4.459373976746892,3.891157688967545
2019-12-05 00:00:00-05:00,-6.664814095907283,-7.164908583239526
