entry_date,exit_date,direction,holding_days,gross_return,pnl
2000-11-22,2001-01-03,1,26,-0.04449020551107785,-0.04499020551107785
2001-11-26,2002-01-03,1,24,0.07806030199498992,0.07756030199498992
2002-11-22,2002-12-31,1,23,0.09050536469521497,0.09000536469521497
2003-11-24,2003-12-31,1,23,0.10014799445672562,0.09964799445672562
2004-11-23,2005-01-03,1,25,-0.08220578970647985,-0.08270578970647985
2005-11-22,2006-01-03,1,26,0.11639879696364552,0.11589879696364552
2006-11-22,2007-01-04,1,26,0.17286325394171165,0.17236325394171165
2007-11-26,2008-01-02,1,24,0.13217916566912136,0.13167916566912136
2008-11-24,2008-12-31,1,25,0.17028541733149294,0.16978541733149294
2009-11-24,2009-12-31,1,25,0.07175338517809626,0.07125338517809626
2010-11-23,2010-12-31,1,26,0.17178010295238866,0.17128010295238866
2011-11-22,2012-01-03,1,27,0.010901943836363337,0.010401943836363337
2012-11-23,2013-01-02,1,26,0.03813211164635888,0.03763211164635888
2013-11-22,2013-12-31,1,25,0.1319695497494362,0.1314695497494362
2014-11-24,2014-12-31,1,25,0.03714861584765439,0.03664861584765439
2015-11-24,2015-12-31,1,25,0.06333114000921825,0.06283114000921824
2016-11-22,2017-01-03,1,27,-0.04008148110600118,-0.04058148110600118
2017-11-22,2018-01-03,1,27,0.09308883402085755,0.09258883402085755
2018-11-23,2019-01-02,1,25,-0.05633257178994833,-0.05683257178994833
2019-11-22,2019-12-31,1,25,0.12483825011250183,0.12433825011250182
2020-11-24,2020-12-31,1,25,0.08066527472957463,0.08016527472957463
2021-11-23,2021-12-31,1,26,-0.028629706675671995,-0.029129706675671996
2022-11-22,2023-01-03,1,27,0.02723015013248964,0.02673015013248964
2023-11-22,2024-01-03,1,28,0.03361787207949263,0.03311787207949263
2024-11-22,2024-12-31,1,25,-0.010261584902731213,-0.010761584902731214
2025-11-24,2025-12-31,1,25,0.048410779047630026,0.047910779047630025
