ticker,ref_date,release_date,sue,entry_date,raw_5,exc_5,raw_22,exc_22,raw_66,exc_66
BA,2010-09-30,2010-10-20,2.1313993560219417,2010-10-20,-0.007006744612006677,-0.011333504862102717,-0.1034883096130147,-0.12401907740634821,0.018462336736096985,-0.08316923678424293
LMT,2010-09-26,2010-10-21,-1.83396951087711,2010-10-21,-0.011413956105718714,-0.013699672822878428,-0.04454319379661287,-0.0619818362720187,0.1032012904896642,-0.0002603461648613692
DHR,2010-10-01,2010-10-21,1.3447547088223726,2010-10-21,-0.006917599208357661,-0.009203315925517375,0.006455873267409595,-0.010982769207996235,0.0910771598258946,-0.012384476828630975
HON,2010-09-30,2010-10-22,-0.9867586085287259,2010-10-22,-0.003174400318302517,-0.004357648111795953,0.056119328190296525,0.055274151194944166,0.1906891476216077,0.08656011398254404
UNP,2010-09-30,2010-10-22,1.4262060952319786,2010-10-22,0.015872831356644967,0.014689583563151531,0.03128279500978137,0.030437618014429013,0.1092678596626897,0.005138826023626031
AMZN,2010-09-30,2010-10-22,0.4681645887845222,2010-10-22,-0.02305914900877759,-0.024242396802271027,-0.00549875311298853,-0.0063439301083408894,0.09058118478907229,-0.013547848849991384
RTX,2010-09-30,2010-10-25,0.7213357077339463,2010-10-25,-0.004932693752873529,-0.003500468593629402,0.02024521915005484,0.00760842157536068,0.09184623530548963,0.010197629050872292
BMY,2010-09-30,2010-10-26,0.1574591643244435,2010-10-26,0.001488614803163646,-0.004828763223724497,-0.04877176154018925,-0.04944554180907135,-0.05072550435432954,-0.14032058248134072
NFLX,2010-09-30,2010-10-26,3.0461838875631986,2010-10-26,-0.033836652541556655,-0.0401540305684448,0.08039633369160537,0.07972255342272327,0.20526952200037796,0.11567444387336678
IBM,2010-09-30,2010-10-26,9.490869072149355,2010-10-26,0.022534935976012083,0.01621755794912394,0.027507477018790194,0.026833696749908098,0.15674964995377816,0.06715457182676698
ALL,2010-09-30,2010-10-27,0.2576106026083561,2010-10-27,-0.07727828251586877,-0.09054037291072536,-0.08995116388027902,-0.0965398335695622,-0.020519757036552844,-0.13073709498844865
AAPL,2010-09-25,2010-10-27,2.231639702842117,2010-10-27,0.016145257016396686,0.0028831666215400897,0.029367403483018917,0.02277873379373574,0.12084570571309006,0.010628367761194246
CL,2010-09-30,2010-10-28,0.4201221643909411,2010-10-28,0.04698332029420027,0.014381850002014085,0.02175642801889155,0.02099625997530996,0.021939388812724392,-0.08596787866717115
MO,2010-09-30,2010-10-28,2.416161798770489,2010-10-28,0.03196507518482572,-0.0006363951073604657,-0.05288086934703662,-0.05364103739061821,-0.05123606148603577,-0.1591433289659313
VZ,2010-09-30,2010-10-28,-0.46612575671754325,2010-10-28,0.03424848347113296,0.0016470131789467768,-0.012342062061929782,-0.01310223010551137,0.13034796390256598,0.022440696422670436
PG,2010-09-30,2010-10-28,-0.6666666666666667,2010-10-28,0.028643679651956466,-0.003957790640229719,-0.03354941077995788,-0.034309578823539466,0.0010364380492839942,-0.10687082943061155
MSFT,2010-09-30,2010-10-28,1.4912500510650264,2010-10-28,0.032724969442715635,0.00012349915052944915,-0.03290639505576265,-0.03366656309934424,0.06969887482469161,-0.03820839265520393
SLB,2010-09-30,2010-10-29,1.912025802894742,2010-10-29,0.08255888808966128,0.04685982545826217,0.16002406006180192,0.1387564557663521,0.28312860192666167,0.1736023869295107
SPGI,2010-09-30,2010-10-29,1.0580801140257727,2010-10-29,0.04408981128964817,0.00839074865824907,-0.06330094452383805,-0.08456854881928788,-0.011692879534003442,-0.12121909453115443
MA,2010-09-30,2010-11-02,0.13277605159712322,2010-11-02,0.02252184598810425,0.004609078055372695,0.012602597926829162,-0.016024155498947534,0.016923616415128295,-0.09351484952417399
COP,2010-09-30,2010-11-02,0.45896185136504086,2010-11-02,0.04533207092583669,0.027419302993105132,0.07718239378109693,0.04855564035532023,0.21823410052640124,0.10779563458709895
INTC,2010-09-25,2010-11-02,0.4694220791105569,2010-11-02,0.048459270975728996,0.03054650304299744,0.07472018426207128,0.04609343083629458,0.08381930632840162,-0.026619159610900667
GE,2010-09-30,2010-11-03,-0.3692744729379983,2010-11-03,0.03051057768849863,0.012586016179125359,0.03985079048700291,0.016423976181749067,0.33547595229575533,0.2244528410237303
AXP,2010-09-30,2010-11-03,0.6686959325820487,2010-11-03,0.035417138918446334,0.017492577409073062,0.06964527260117293,0.046218458295919085,0.09504804756201035,-0.01597506371001467
CVS,2010-09-30,2010-11-03,-1.3340197340651998,2010-11-03,0.008422140915579579,-0.009502420593793692,0.05344975722456602,0.03002294291931218,0.0825676910587203,-0.028455420213304716
XOM,2010-09-30,2010-11-03,0.34954299651562004,2010-11-03,0.053080473446944776,0.035155911937571505,0.055745301300326844,0.032318486995073004,0.2349941930070294,0.12397108173500437
NEE,2010-09-30,2010-11-03,0.8796295140681715,2010-11-03,-0.009152772705322665,-0.027077334214695936,-0.05906277246754277,-0.08248958677279661,0.02447752251320856,-0.08654558875881646
QCOM,2010-09-26,2010-11-03,0.16660497254400272,2010-11-03,0.04355440723991011,0.025629845730536838,0.06176822107336766,0.03834140676811382,0.23272251063109817,0.12169939935907315
UNH,2010-09-30,2010-11-03,1.8363829007789685,2010-11-03,0.013638411963412311,-0.00428614954596096,0.02053753116582291,-0.0028892831394309315,0.1486175379239698,0.03759442665194479
OXY,2010-09-30,2010-11-04,0.22392410259165232,2010-11-04,0.03882073971191935,0.04389201799801723,0.09740748071912164,0.09274535818092189,0.15576015667245757,0.0681959752980561
MET,2010-09-30,2010-11-04,0.36890311919879354,2010-11-04,-0.04814949259832979,-0.04307821431223191,-0.023481315548980253,-0.028143438087180006,0.1290325110199233,0.04146832964552183
CAT,2010-09-30,2010-11-04,0.6736183460999752,2010-11-04,-0.00889648312208735,-0.003825204835989471,0.08619848803489982,0.08153636549670007,0.20532880124392405,0.11776461986952258
TXN,2010-09-30,2010-11-04,0.8163348183543846,2010-11-04,0.0016260770563854,0.00669735534248328,0.08650400910812528,0.08184188656992553,0.14580338264408588,0.058239201269684404
MCD,2010-09-30,2010-11-05,1.4649182234718285,2010-11-05,-0.0056745980563553955,0.014859942393469106,0.00071008811464357,-0.0038532978297476372,-0.037162455225857816,-0.12105996216899206
UPS,2010-09-30,2010-11-05,1.08641975308642,2010-11-05,-0.017233812119014202,0.0033007283308102986,0.038887358584024145,0.03432397263963294,0.08627975212269634,0.0023822451795620925
ABT,2010-09-30,2010-11-05,-1.7500807996860785,2010-11-05,-0.04595451402361439,-0.02541997357378989,-0.08228585239601238,-0.08684923834040359,-0.09834494471407607,-0.1822424516572103
MDLZ,2010-09-30,2010-11-05,-0.2679989441358696,2010-11-05,-0.014800247801147859,0.005734292648676642,-0.00160862065879952,-0.006172006603190727,0.01016048102637912,-0.07373702591675513
SO,2010-09-30,2010-11-05,-0.09431584242294404,2010-11-05,-0.009878455427341115,0.010656085022483386,-0.023135093460705858,-0.027698479405097065,-0.016701736346905638,-0.10059924329003989
TMO,2010-10-02,2010-11-05,-35.333375702779556,2010-11-05,-0.0034363626300548678,0.017098177819769633,-0.00534525625923199,-0.009908642203623197,0.08820184729605351,0.004304340352919267
T,2010-09-30,2010-11-05,13.563325584272368,2010-11-05,-0.02767368193479869,-0.0071391414849741874,-0.02186551904048839,-0.026428904984879598,-0.01651336654814506,-0.1004108734912793
DUK,2010-09-30,2010-11-05,2.2760669962199733,2010-11-05,-0.02489603757106751,-0.004361497121243008,-0.048464979621790194,-0.0530283655661814,-0.007649108761843326,-0.09154661570497757
WFC,2010-09-30,2010-11-05,0.5039526306789686,2010-11-05,-0.057495009860137114,-0.03696046941031261,0.005133268482780062,0.000569882538388855,0.13105468069310588,0.04715717374997164
BAC,2010-09-30,2010-11-05,-2.956004385330276,2010-11-05,-0.019417184400378096,0.0011173560494464052,-0.028238770722353035,-0.03280215666674424,0.17340184642941114,0.0895043394862769
MMM,2010-09-30,2010-11-05,0.49044318851231805,2010-11-05,-0.0011581501998289,0.0193763902499956,-0.013075758428994666,-0.017639144373385873,0.054288554851437576,-0.029608952091696672
CVX,2010-09-30,2010-11-05,-0.026392960968929978,2010-11-05,0.00541260947385136,0.02594714992367586,0.02232407120581703,0.017760685261425824,0.14765227019826144,0.06375476325512719
PM,2010-09-30,2010-11-05,0.367710847821537,2010-11-05,-0.013236634710088069,0.007297905739736432,-0.0180348010533673,-0.022598186997758507,-0.01038113266752827,-0.09427863961066252
USB,2010-09-30,2010-11-08,0.48462800231342895,2010-11-08,-0.029571927708847978,-0.009488715465100661,0.005447476273444218,-0.004920938364655569,0.10592544659138947,0.01350971037559745
GILD,2010-09-30,2010-11-08,1.9172765494546176,2010-11-08,-0.021375637222957544,-0.0012924249792102271,-0.047386457081240674,-0.05775487171934046,-0.011331734209900413,-0.10374747042569243
MRK,2010-09-30,2010-11-08,-0.6055196881978087,2010-11-08,-0.030319804126996974,-0.010236591883249657,0.0014035426128578,-0.008964872025241988,-0.06168156976859274,-0.15409730598438476
CB,2010-09-30,2010-11-08,0.6535821173199008,2010-11-08,-0.017018775238986317,0.0030644370047610003,-0.026346018156293782,-0.03671443279439357,0.0437788163837467,-0.04863691983204532
MS,2010-09-30,2010-11-08,-0.10654568931221663,2010-11-08,-0.044469192920570166,-0.02438598067682285,-0.018375892690395412,-0.0287443073284952,0.11032964134863743,0.01791390513284541
AMGN,2010-09-30,2010-11-08,-0.45534976943773464,2010-11-08,-0.014107819423611279,0.0059753928201360385,-0.034183533203529515,-0.0445519478416293,-0.028034345094303026,-0.12045008131009505
F,2010-09-30,2010-11-08,0.06613886191340247,2010-11-08,0.035953991381682204,0.05603720362542952,0.02132824886742757,0.01095983422932778,-0.0018283768387712396,-0.09424411305456326
GS,2010-09-30,2010-11-09,-0.6826519686307745,2010-11-09,-0.008706046507440224,0.0196634542849069,0.013756087613699286,-0.009843789049630347,0.008039172433730313,-0.09492644622945567
PNC,2010-09-30,2010-11-09,0.9620172001849607,2010-11-09,-0.011378136202820133,0.01699136458952699,0.0785774256881484,0.05497754902481877,0.15636262837080217,0.05339700970761618
JPM,2010-09-30,2010-11-09,0.39253210210458306,2010-11-09,-0.007268333592872045,0.02110116719947508,0.03834572023135929,0.01474584356802966,0.1677559593711091,0.06479034070792311
JNJ,2010-10-03,2010-11-10,0.17649603644196418,2010-11-10,-0.013917127986669553,0.017860174836145326,-0.02435748928455339,-0.04450484498116836,-0.04391464276845225,-0.13899650416267417
PFE,2010-10-03,2010-11-12,-3.2000000000000006,2010-11-12,-0.0029670685154071785,-0.003715685818996506,0.013649628304302608,-0.018796504452952556,0.16164287590061588,0.03888084520822632
CSCO,2010-10-30,2010-11-23,0.40354661784425505,2010-11-23,0.006250225752763905,-0.015362347736758597,0.05000026241346922,-0.01636351776739353,-0.0333328393785679,-0.14450672650327823
CRM,2010-10-31,2010-11-24,-0.13494224021496645,2010-11-24,-0.0148104157080996,-0.03444449565149543,-0.08162847849571653,-0.13397289430909665,-0.11820638154110741,-0.21554486344791957
TJX,2010-10-30,2010-11-24,1.2765694770084501,2010-11-24,-0.04215936983910851,-0.06179344978250434,-0.0453854522362479,-0.09772986804962802,0.08889036492692104,-0.008448116979891118
LOW,2010-10-29,2010-12-01,0.651110623597052,2010-12-01,0.08042116960037204,0.0616623714162301,0.05936866150095654,0.003933818843330661,0.1254641567543473,0.024090217365191124
HD,2010-10-31,2010-12-02,1.1651034560709266,2010-12-02,0.028776720590286464,0.01898544769282018,0.03926801275106029,-0.0022447040511561767,0.13690525376934914,0.051018721145593915
TGT,2010-10-30,2010-12-03,1.6000000000000005,2010-12-03,-0.0028755925270603777,-0.015813842713410575,-0.003044573444387355,-0.047159097503687075,-0.1306453833860175,-0.19357456965572162
WMT,2010-10-31,2010-12-06,2.4051737063607117,2010-12-06,0.00036343070491540175,-0.014299303559435872,-0.004249877290646853,-0.047423019687094725,-0.022728691788214905,-0.09415322131460291
NVDA,2010-10-31,2010-12-07,-0.14488569857670508,2010-12-07,-0.026034693574275902,-0.041014567660146994,0.32643497062230664,0.28590225284515114,0.21495338067251057,0.15060471820832877
FDX,2010-11-30,2010-12-17,-0.3267847608529821,2010-12-17,-0.0004300371203821429,-0.011290337099874592,0.004727647349682229,-0.025682141940915892,-0.02316279693590728,-0.08083448230137769
DE,2010-10-31,2010-12-17,4.95900581898995,2010-12-17,0.024769849760965412,0.013909549781472963,0.09914808513178719,0.06873829584118907,0.14803523539752939,0.09036355003205898
ACN,2010-11-30,2010-12-20,0.9224644522700489,2010-12-20,-0.014581657572491302,-0.024453662847791158,0.04826470950232542,0.018007660626826016,0.11501407121097773,0.056664332825016706
ORCL,2010-11-30,2010-12-21,2.225946699648808,2010-12-21,-0.008186200127683008,-0.012413075988775613,0.021789760406234038,-0.007797971852016916,0.026835918007064752,-0.02228306082426168
NKE,2010-11-30,2011-01-06,0.7196163069271877,2011-01-06,-0.014326359749988415,-0.02201937516584984,0.03521938858710438,-0.005443109740808083,-0.06309232314745805,-0.09960356993752106
AAPL,2010-12-25,2011-01-19,3.558255436332107,2011-01-19,0.01478595000039018,0.003714152327080944,0.03458870935365721,-0.014378015914082942,0.04181921791779142,-0.004734872099757759
QCOM,2010-12-26,2011-01-26,0.7679900694824069,2011-01-26,0.04107229128796064,0.034748561711944514,0.1526228835343828,0.12578530436822488,0.1073533194424603,0.05227647830413806
ADBE,2010-12-03,2011-01-27,4.47021010866539,2011-01-27,-0.009453462607062257,-0.015530674236658215,0.0035451329982709723,-0.0036858987467838222,-0.010635060912322358,-0.05932830077889217
MSFT,2010-12-31,2011-01-27,0.18459354051844795,2011-01-27,-0.042258473149495046,-0.048335684779091004,-0.08851364886932034,-0.09574468061437513,-0.10070869338262023,-0.14940193324919004
AMZN,2010-12-31,2011-01-28,0.5216405309573015,2011-01-28,0.0279887859404091,0.00113311505836311,0.00514195057990019,-0.022183670465661498,0.16845853489459373,0.10820383004905687
PG,2010-12-31,2011-01-28,-7.313103409735252,2011-01-28,-0.009189842961700667,-0.03604551384374666,-0.02788157505906752,-0.05520719610462921,0.043944470561196214,-0.01631023428434064
EMR,2010-12-31,2011-02-02,0.3198659889915149,2011-02-02,0.024812248679382254,0.011171120321404882,-0.0072813693974133065,-0.014485309389538181,-0.05600991568242586,-0.09291116926194132
SBUX,2011-01-02,2011-02-04,1.592168332809066,2011-02-04,0.027734772547214348,0.012790385562248874,0.06440693490657323,0.05495209709124804,0.10686632784390349,0.07732747040946197
UNP,2010-12-31,2011-02-04,1.2381171720546191,2011-02-04,0.050609894637453134,0.03566550765248766,0.013178708176175391,0.003723870360850201,0.09159088239602409,0.062052024961582575
BA,2010-12-31,2011-02-09,-0.08174935799548698,2011-02-09,-0.0020655802440724402,-0.014010946802595625,-0.026022623706642323,-0.009238883183508184,0.07642405001222574,0.06509388540619954
UNH,2010-12-31,2011-02-10,1.099486159085246,2011-02-10,0.0037711388598389295,-0.010814300550443301,0.011387198483879368,0.039803063833613095,0.18156693946464397,0.17077115375484975
EXC,2010-12-31,2011-02-10,-0.44666250028691856,2011-02-10,-0.03216812543821146,-0.04675356484849369,-0.032869601567414586,-0.004453736217680859,-0.0054926628232065955,-0.01628844853300082
RTX,2010-12-31,2011-02-10,0.7550866850928144,2011-02-10,0.0025390643437588345,-0.012046375066523396,-0.05711052938542427,-0.028694664035690542,0.04143625773621973,0.030640472026425503
HON,2010-12-31,2011-02-11,1.9197762761465214,2011-02-11,0.006012051844717092,-0.004656031242789904,-0.057481245229461186,-0.005419214711552267,0.03894116168817208,0.02516509166248948
MMM,2010-12-31,2011-02-16,-0.06292233334558865,2011-02-16,-0.02491086830973388,-0.0030951131706170587,-0.014946067965813548,0.011549337519332847,0.007637605223664634,0.01672495050326206
ABT,2010-12-31,2011-02-18,-0.23480670567831985,2011-02-18,0.02602376001295159,0.036281671844194174,0.023677431906796276,0.055690561320320575,0.14063470298117564,0.15226685312557586
CVS,2010-12-31,2011-02-18,0.08371205695314907,2011-02-18,0.0,0.010257911831242583,0.01784673064011888,0.04985986005364318,0.15863905565619163,0.17027120580059185
BMY,2010-12-31,2011-02-18,-9.551120534616281,2011-02-18,0.01255340476512079,0.022811316596363373,0.02628446635235271,0.05829759576587701,0.12326457472767549,0.1348967248720757
CAT,2010-12-31,2011-02-22,1.3444623058212264,2011-02-22,-0.02107616522644573,-0.014248959600949629,0.06234703593681168,0.0650881589954484,0.02562436279118785,0.012366688044877394
SPGI,2010-12-31,2011-02-23,-0.1951593638977388,2011-02-23,0.013032043861493925,0.011581528907313787,0.024733954053840046,0.01824350261578922,0.12900657138546268,0.10557499983295826
CSCO,2011-01-29,2011-02-23,-0.5765820050180531,2011-02-23,0.005434411880227641,0.003983896926047503,-0.060869874755965725,-0.06736032619401655,-0.1023017284889608,-0.1257333000414652
MA,2010-12-31,2011-02-24,0.262655350974783,2011-02-24,0.03059220604965396,0.011192246393198824,0.03354084729881168,0.028812663269310423,0.17623858774414125,0.14144117275563595
TMO,2010-12-31,2011-02-24,4.1540696156695385e-07,2011-02-24,0.03397786568592509,0.014577906029469956,-0.020061426554705775,-0.024789610584207034,0.18290250017416776,0.14810508518566246
ALL,2010-12-31,2011-02-24,-0.43884038291734206,2011-02-24,0.025740108379039395,0.00634014872258426,0.025066763357431077,0.020338579327929818,0.023198254720165012,-0.011599160268340292
DHR,2010-12-31,2011-02-24,0.7472246395042995,2011-02-24,0.026728747957921017,0.007328788301465883,0.036176074508192935,0.031447890478691676,0.09628815115722489,0.061490736168719584
CL,2010-12-31,2011-02-24,0.16042551367830402,2011-02-24,0.005279304795071216,-0.014120654861383919,0.03644097029913418,0.03171278626963292,0.13519347113798585,0.10039605614948055
LMT,2010-06-30,2011-02-25,1.32733245730295,2011-02-25,-0.0032456746970296324,-0.004303444799460432,0.0029955651322453036,0.0022185420420692825,-0.045087431298359903,-0.04594010116088232
LMT,2010-03-31,2011-02-25,-1.0298278053834915,2011-02-25,-0.0032456746970296324,-0.004303444799460432,0.0029955651322453036,0.0022185420420692825,-0.045087431298359903,-0.04594010116088232
LMT,2010-12-31,2011-02-25,1.530946345078663,2011-02-25,-0.0032456746970296324,-0.004303444799460432,0.0029955651322453036,0.0022185420420692825,-0.045087431298359903,-0.04594010116088232
MO,2010-12-31,2011-02-25,1.6086825121571156,2011-02-25,0.015236915851558397,0.014179145749127597,0.05696436972611152,0.0561873466359355,0.1363277590449905,0.1354750891824681
C,2010-12-31,2011-02-25,1.00444262799695,2011-02-25,-0.03404221095401683,-0.03509998105644763,-0.05319161746570111,-0.053968640555877134,-0.1561747078295075,-0.1570273776920299
PM,2010-12-31,2011-02-25,1.1279919348864977,2011-02-25,0.020080720661601603,0.019022950559170804,0.05912167634988741,0.05834465325971139,0.15341364198283447,0.15256097212031206
JNJ,2011-01-02,2011-02-25,-0.5930557765899979,2011-02-25,0.023809118097299464,0.022751347994868665,-0.00704223956770933,-0.00781926265788535,0.12435590117959783,0.12350323131707541
CB,2010-12-31,2011-02-25,0.16240342342508618,2011-02-25,-0.009323605896451093,-0.010381375998881892,0.011536007780551527,0.010758984690375506,0.07952221423988703,0.07866954437736462
MET,2010-12-31,2011-02-25,-0.11362739718164999,2011-02-25,-0.025865865288135392,-0.026923635390566192,-0.05066274654323055,-0.051439769633406573,-0.08871315995095963,-0.08956582981348205
DUK,2010-12-31,2011-02-25,0.20374718434656047,2011-02-25,0.006155787488747899,0.0050980173863171,0.010073673294802132,0.009296650204626111,0.05297507489587727,0.05212240503335486
LMT,2010-09-30,2011-02-25,-1.5406597079349533,2011-02-25,-0.0032456746970296324,-0.004303444799460432,0.0029955651322453036,0.0022185420420692825,-0.045087431298359903,-0.04594010116088232
GE,2010-12-31,2011-02-25,1.1419538298755914,2011-02-25,-0.021613953867590796,-0.022671723970021596,-0.04610942087133818,-0.0468864439615142,-0.08117196859770859,-0.082024638460231
AMGN,2010-12-31,2011-02-25,0.7773037280714828,2011-02-25,0.0011478945263578844,9.012442392708486e-05,0.02238791201932666,0.02161088892915064,0.14236458226186,0.14151191239933758
DE,2011-01-31,2011-02-25,0.864491198777307,2011-02-25,0.02055455590422106,0.019496785801790262,0.04214589680943859,0.04136887371926257,-0.08197972471734016,-0.08283239457986258
MCD,2010-12-31,2011-02-25,0.5746746825404524,2011-02-25,0.021359656637263358,0.02030188653483256,0.012493484499376262,0.01171646140920024,0.09596648758955761,0.0951138177270352
BRK-B,2010-12-31,2011-02-28,0.36639621338255274,2011-02-28,-0.025664503839347708,-0.012746829127446069,-0.020852425759381732,-0.022330358018141205,-0.11594861662152078,-0.10958189654961148
GILD,2010-12-31,2011-02-28,-1.663994807244141,2011-02-28,0.05336087964804226,0.0662785543599439,0.09055895819626225,0.08908102593750278,0.06259620946824773,0.06896292954015704
UPS,2010-12-31,2011-02-28,0.8592154621987114,2011-02-28,-0.027100795978451275,-0.014183121266549636,0.009484957345944123,0.00800702508718465,-0.013180348409006837,-0.006813628337097533
VZ,2010-12-31,2011-02-28,3.317612125963584,2011-02-28,-0.024647820497861628,-0.011730145785959989,0.041711834441859885,0.04023390218310041,-0.007697341299257476,-0.0013306212273481721
NEE,2010-12-31,2011-02-28,-0.48825036150022233,2011-02-28,-0.00521557172757825,0.007702102984323389,0.0013408202656353119,-0.00013711199312416156,0.033552250253387816,0.03991897032529712
AXP,2010-12-31,2011-02-28,0.5704789595195098,2011-02-28,0.003212884527403981,0.01613055923930562,0.05370696090346505,0.05222902864470558,0.15421834908279908,0.16058506915470838
MS,2010-12-31,2011-02-28,0.03261395817937712,2011-02-28,-0.04582222459257235,-0.03290454988067071,-0.08254691609464271,-0.08402484835340218,-0.22322757830331186,-0.21686085823140255
T,2010-12-31,2011-03-01,-0.3980430272228422,2011-03-01,0.013176513277632251,0.0005740055772625041,0.09009998404283004,0.07302203140822927,0.11214871005874749,0.11171625047657119
TGT,2011-01-29,2011-03-11,2.316239086029254,2011-03-11,-0.02988574351488449,-0.010587396796301274,-0.02115273303161913,-0.03033318825342579,-0.0891177495284926,-0.06413914279497157
NVDA,2011-01-30,2011-03-16,0.23509234357954553,2011-03-16,0.01597234305266837,-0.016071383905555292,0.06731284994570341,0.01632538175551046,-0.10895644898175305,-0.13043863441982195
COST,2011-02-13,2011-03-17,1.4596927197204659,2011-03-17,0.02341774095876703,-0.004886074751519809,0.0913996456951478,0.06576623741206644,0.15850542433320913,0.13655051401400087
FDX,2011-02-28,2011-03-18,-0.053255649892032596,2011-03-18,0.01120087417967408,-0.01650719214217844,0.028786088238852203,0.0009995405126892454,0.025719011887755272,0.013603259999661832
CRM,2011-01-31,2011-03-23,-1.2157549285071296,2011-03-23,0.1012935240919155,0.07730767258117033,0.13666858964137152,0.10597280327864445,0.18809355584419585,0.1964669979380248
ACN,2011-02-28,2011-03-25,1.0963225241337866,2011-03-25,0.010682940725776469,-0.0034070563159149803,0.056032686128465015,0.022749931960575287,0.11248284086037375,0.1119636770341561
ORCL,2011-02-28,2011-03-29,4.302822993603816,2011-03-29,0.022919400202741302,0.012453741638367433,0.08638257907256586,0.0517250480119984,-0.0015310641133363667,-0.02218834628461752
TJX,2011-01-29,2011-03-30,-1.239166249913165,2011-03-30,0.02914761687249534,0.022444415651817096,0.06428454025099861,0.03829967993739669,0.07651682458265063,0.0636870585354874
WMT,2011-01-31,2011-03-30,10.012368588524657,2011-03-30,0.01184097944729312,0.005137778226614875,0.05118397910861017,0.025199118795008246,0.02641793771799006,0.01358817167082682
NKE,2011-02-28,2011-04-06,0.3223035595237233,2011-04-06,0.009406939280285354,0.025866374031359718,0.05389619776327259,0.04596584103652668,0.16404696646718642,0.17608173387100212
ADBE,2011-03-04,2011-04-08,0.8004146472193231,2011-04-08,0.010541633369518078,0.016713586961379368,0.03660321944796241,0.024710925936247907,-0.14055639619142424,-0.13091557595127756
QCOM,2011-03-27,2011-04-20,0.5314910421451556,2011-04-20,0.04179521993619195,0.019180521216144664,0.020083551247476628,0.027897430539196577,0.026898945571458333,0.020204882835996862
AAPL,2011-03-26,2011-04-21,3.435113536407906,2011-04-21,-0.001625497362313988,-0.021433977183923147,-0.0527796104819962,-0.03910049088534073,0.11944689486309579,0.13837718931829934
DHR,2011-04-01,2011-04-21,-0.7247698923484365,2011-04-21,0.03873567055729943,0.01892719073569027,0.0013160172975479334,0.014995136894203398,-0.07392717836149709,-0.05499688390629354
UNP,2011-03-31,2011-04-21,0.7585411595011428,2011-04-21,0.07713914623146412,0.05733066640985496,0.05746398834918165,0.07114310794583711,0.06886753929636447,0.08779783375156802
HON,2011-03-31,2011-04-21,1.7980088489480586,2011-04-21,0.00839907028136122,-0.011409409540247939,-0.03523111191924777,-0.021551992322592306,-0.1145660567493968,-0.09563576229419324
RTX,2011-03-31,2011-04-25,0.8979073215328938,2011-04-25,0.03998167494483629,0.020676080873428093,0.0022425396238825446,0.011596192041827935,-0.036564724048845365,-0.015804311096650814
IBM,2011-03-31,2011-04-26,5.690426379538923,2011-04-26,0.025995853420154313,0.019022202714046532,-0.0033379601092337063,0.009942285532760886,0.08411910437460501,0.11987004333131945
LMT,2011-03-27,2011-04-27,0.11452288534974187,2011-04-27,-0.0031584524241546896,0.003032964755796841,-0.014494704267363656,0.0014262819734830456,-0.050210619639764587,-0.004131345339235648
