entry_date,exit_date,direction,holding_days,gross_return,pnl
2000-01-05,2000-01-19,1,9,0.0023272049606506418,0.0018272049606506417
2000-12-19,2001-01-19,1,20,0.009271482758174576,0.008771482758174576
2001-12-19,2002-01-22,1,20,0.04361904863576638,0.04311904863576638
2002-12-19,2003-01-22,1,21,0.059364548494983405,0.058864548494983404
2003-12-19,2004-01-21,1,18,0.03790791452324904,0.03740791452324904
2004-12-21,2005-01-19,1,18,0.027764623579717762,0.02726462357971776
2005-12-30,2006-01-19,1,12,0.05932380365366474,0.05882380365366474
2006-12-29,2007-01-19,1,13,0.04148006706102758,0.04098006706102758
2007-12-31,2008-01-22,1,14,0.016877637130801704,0.016377637130801703
2008-12-31,2009-01-21,1,13,0.03725680016410182,0.03675680016410182
2009-12-21,2010-01-20,1,19,0.1446272142708691,0.1441272142708691
2010-12-21,2011-01-19,1,19,0.06593795057447327,0.06543795057447327
2011-12-20,2012-01-19,1,19,0.07836618657470229,0.07786618657470229
2012-12-19,2013-01-22,1,21,0.04866727851109243,0.048167278511092426
2013-12-19,2014-01-22,1,21,0.08180602952060778,0.08130602952060778
2014-12-19,2015-01-21,1,20,0.07554740619963285,0.07504740619963285
2015-12-21,2016-01-20,1,19,-0.03706712094337161,-0.03756712094337161
2016-12-20,2017-01-19,1,19,0.056537859749846486,0.056037859749846486
2017-12-19,2018-01-19,1,20,0.10161132680850948,0.10111132680850948
2018-12-19,2019-01-22,1,21,0.006052948036531003,0.0055529480365310024
2019-12-19,2020-01-22,1,21,0.07314981996361358,0.07264981996361358
2020-12-21,2021-01-20,1,19,0.04463000183357302,0.04413000183357302
2021-12-21,2022-01-19,1,19,0.057331002900124606,0.056831002900124605
2022-12-20,2023-01-19,1,19,0.033776343939901476,0.033276343939901476
2023-12-19,2024-01-19,1,20,-0.05065687042252398,-0.05115687042252398
2024-12-19,2025-01-22,1,21,0.02637790828338593,0.02587790828338593
2025-12-19,2026-01-21,1,20,0.2434160061365387,0.2429160061365387
