entry_date,exit_date,direction,holding_days,gross_return,pnl
1995-05-01,1995-05-05,1,4,0.012719751422320291,0.012419751422320291
1995-06-01,1995-06-07,1,4,0.0026214893112856963,0.0023214893112856964
1995-07-03,1995-07-10,1,4,0.024985863959027688,0.024685863959027686
1995-08-01,1995-08-07,1,4,-0.003061322607820549,-0.003361322607820549
1995-09-01,1995-09-08,1,4,0.016342960714860633,0.01604296071486063
1995-10-02,1995-10-06,1,4,-0.002136973462866343,-0.0024369734628663427
1995-11-01,1995-11-07,1,4,0.01232564940375025,0.01202564940375025
1995-12-01,1995-12-07,1,4,0.02257516918611735,0.022275169186117348
1996-01-02,1996-01-08,1,4,0.0017793396775154235,0.0014793396775154236
1996-02-01,1996-02-07,1,4,0.017177323582597603,0.016877323582597602
1996-03-01,1996-03-07,1,4,0.02226042881099355,0.021960428810993547
1996-04-01,1996-04-08,1,4,0.012802178831119893,0.012502178831119893
1996-05-01,1996-05-07,1,4,-0.017443430197162213,-0.017743430197162215
1996-06-03,1996-06-07,1,4,0.011214675005545738,0.010914675005545738
1996-07-01,1996-07-08,1,4,-0.022816939578122142,-0.023116939578122143
1996-08-01,1996-08-07,1,4,0.03559250213090204,0.035292502130902036
1996-09-03,1996-09-09,1,4,0.009327953913894627,0.009027953913894627
1996-10-01,1996-10-07,1,4,0.025045988383692208,0.024745988383692206
1996-11-01,1996-11-07,1,4,0.02823081310476705,0.027930813104767048
1996-12-02,1996-12-06,1,4,-0.016650179150983213,-0.016950179150983215
1997-01-02,1997-01-08,1,4,0.020313067202614166,0.020013067202614164
1997-02-03,1997-02-07,1,4,-0.003188574211327233,-0.003488574211327233
1997-03-03,1997-03-07,1,4,0.012237697400643954,0.011937697400643954
1997-04-01,1997-04-07,1,4,0.006218729982662374,0.005918729982662374
1997-05-01,1997-05-07,1,4,0.040187360676761985,0.03988736067676198
1997-06-02,1997-06-06,1,4,-0.005137744445551484,-0.005437744445551484
1997-07-01,1997-07-08,1,4,0.03184743558567016,0.03154743558567016
1997-08-01,1997-08-07,1,4,0.007540314942350079,0.007240314942350079
1997-09-02,1997-09-08,1,4,0.03060182927484445,0.030301829274844448
1997-10-01,1997-10-07,1,4,0.03079461488923463,0.030494614889234627
1997-11-03,1997-11-07,1,4,0.02053662256668365,0.020236622566683647
1997-12-01,1997-12-05,1,4,0.02156834433946031,0.02126834433946031
1998-01-02,1998-01-08,1,4,-0.006117229073232422,-0.006417229073232422
1998-02-02,1998-02-06,1,4,0.022249969803689318,0.021949969803689316
1998-03-02,1998-03-06,1,4,-0.012187394767243398,-0.012487394767243398
1998-04-01,1998-04-07,1,4,0.01591873426946555,0.015618734269465551
1998-05-01,1998-05-07,1,4,-0.010103414907915331,-0.010403414907915331
1998-06-01,1998-06-05,1,4,0.007738841229804061,0.007438841229804061
1998-07-01,1998-07-08,1,4,0.021787914358780247,0.021487914358780245
1998-08-03,1998-08-07,1,4,-0.025440301643762542,-0.025740301643762543
1998-09-01,1998-09-08,1,4,0.018228533011785952,0.01792853301178595
1998-10-01,1998-10-07,1,4,-0.031019279331773397,-0.0313192793317734
1998-11-02,1998-11-06,1,4,0.03437607063444248,0.03407607063444248
1998-12-01,1998-12-07,1,4,0.019375850173837028,0.019075850173837026
1999-01-04,1999-01-08,1,4,0.028383264910140538,0.028083264910140536
1999-02-01,1999-02-05,1,4,-0.016890800057886457,-0.01719080005788646
1999-03-01,1999-03-05,1,4,0.011886834120474088,0.011586834120474088
1999-04-01,1999-04-08,1,4,0.037243875030368745,0.03694387503036874
1999-05-03,1999-05-07,1,4,0.005511540324579123,0.005211540324579123
1999-06-01,1999-06-07,1,4,0.02316084763697135,0.022860847636971347
1999-07-01,1999-07-08,1,4,0.01870405457692903,0.01840405457692903
1999-08-02,1999-08-06,1,4,-0.007062325368548117,-0.007362325368548117
1999-09-01,1999-09-08,1,4,0.025792388119031617,0.025492388119031616
1999-10-01,1999-10-07,1,4,0.030096618910210093,0.029796618910210092
1999-11-01,1999-11-05,1,4,-0.0034215634742943424,-0.0037215634742943423
1999-12-01,1999-12-07,1,4,0.02512936468416016,0.02482936468416016
2000-01-03,2000-01-07,1,4,-0.062126806264912626,-0.06242680626491263
2000-02-01,2000-02-07,1,4,0.021719530722389413,0.02141953072238941
2000-03-01,2000-03-07,1,4,0.01682631027237913,0.01652631027237913
2000-04-03,2000-04-07,1,4,0.0007274991036156919,0.00042749910361569195
