Date,open_00,open_split,close_23,M,A
2017-10-21 00:00:00+00:00,6013.72,6099.98,6024.97,0.014343867024071422,-0.012296761628726505
2017-10-22 00:00:00+00:00,6003.27,5873.18,5950.02,-0.021669856594822456,0.013083201945113254
2017-10-23 00:00:00+00:00,5975.0,5685.34,5915.93,-0.04847866108786614,0.04055870009533291
2017-10-24 00:00:00+00:00,5909.47,5615.06,5477.03,-0.04982003462239415,-0.024582105979277236
2017-10-25 00:00:00+00:00,5506.92,5465.02,5689.99,-0.007608608804921757,0.04116544861683935
2017-10-26 00:00:00+00:00,5670.1,5854.17,5861.77,0.03246327225269385,0.0012982199013695794
2017-10-27 00:00:00+00:00,5861.77,5741.01,5768.83,-0.020601285959701676,0.004845837230731176
2017-10-28 00:00:00+00:00,5768.79,5712.98,5719.64,-0.009674472463029549,0.0011657663776174498
2017-10-29 00:00:00+00:00,5709.98,5790.0,6169.98,0.014014059593904005,0.06562694300518124
2017-10-30 00:00:00+00:00,6133.01,6161.1,6120.5,0.004580132756998534,-0.006589732352988986
2017-10-31 00:00:00+00:00,6120.52,6334.03,6463.0,0.03488429087724554,0.02036144445163668
2017-11-01 00:00:00+00:00,6463.0,6515.02,6753.98,0.008048893702614857,0.03667832178565833
2017-11-02 00:00:00+00:00,6753.98,7011.08,7019.98,0.03806644378573831,0.0012694192620823497
2017-11-03 00:00:00+00:00,7010.31,7209.95,7115.04,0.028478055891964837,-0.013163752869298606
2017-11-04 00:00:00+00:00,7115.02,7250.18,7357.09,0.018996432898291227,0.014745840792918186
2017-11-05 00:00:00+00:00,7357.27,7566.02,7345.01,0.028373296073135768,-0.029210866479337905
2017-11-06 00:00:00+00:00,7345.1,7334.96,6960.12,-0.00138051217818691,-0.05110320983345518
2017-11-07 00:00:00+00:00,6981.72,7001.02,7064.04,0.0027643617905044326,0.009001545489085716
2017-11-08 00:00:00+00:00,7070.0,7438.0,7303.0,0.05205091937765216,-0.018150040333422934
2017-11-09 00:00:00+00:00,7303.01,7109.97,7079.99,-0.026432936556296638,-0.004216614134799457
2017-11-10 00:00:00+00:00,7079.0,6790.0,6506.98,-0.0408249752789942,-0.041681885125184115
2017-11-11 00:00:00+00:00,6503.0,6389.98,6245.05,-0.017379670921113366,-0.022680822162197578
2017-11-12 00:00:00+00:00,6245.05,6100.02,5811.03,-0.023223192768672796,-0.04737525450736235
2017-11-13 00:00:00+00:00,5839.94,6525.4,6465.99,0.11737449357356411,-0.009104422717381322
2017-11-14 00:00:00+00:00,6465.99,6379.0,6574.99,-0.013453469615634983,0.030724251450070517
2017-11-15 00:00:00+00:00,6575.99,7044.59,7240.06,0.07125923245017107,0.027747533923194956
2017-11-16 00:00:00+00:00,7240.14,7340.6,7864.5,0.013875422298463835,0.07137018772307435
2017-11-17 00:00:00+00:00,7876.98,7752.98,7699.19,-0.015742073738920226,-0.006937977397078243
2017-11-18 00:00:00+00:00,7680.01,7630.11,7761.94,-0.006497387373193608,0.017277601502468487
2017-11-19 00:00:00+00:00,7761.94,7778.8,8038.0,0.002172137378026795,0.03332133491026901
2017-11-20 00:00:00+00:00,8057.11,8138.02,8212.0,0.010042062228267978,0.00909066333088382
2017-11-21 00:00:00+00:00,8212.49,8224.21,8119.51,0.0014270945839811588,-0.012730706049577933
2017-11-22 00:00:00+00:00,8091.09,8169.0,8205.92,0.009629110540112729,0.004519525033663818
2017-11-23 00:00:00+00:00,8233.03,8155.0,8019.99,-0.009477677112800564,-0.016555487431023974
2017-11-24 00:00:00+00:00,8019.97,8165.82,8138.0,0.018185853563043253,-0.00340688381570986
2017-11-25 00:00:00+00:00,8138.99,8534.99,8700.01,0.04865468565509978,0.019334527632721255
2017-11-26 00:00:00+00:00,8700.04,8952.02,9128.02,0.028963085227194263,0.01966036715735675
2017-11-27 00:00:00+00:00,9128.0,9504.01,9650.0,0.04119303242769501,0.015360884510853712
2017-11-28 00:00:00+00:00,9650.0,9725.02,9896.8,0.007774093264248716,0.017663716886957337
2017-11-29 00:00:00+00:00,9896.79,11249.5,9687.88,0.1366816917404532,-0.1388168363038358
2017-11-30 00:00:00+00:00,9687.88,9035.0,9838.96,-0.06739142103329099,0.0889828444936358
2017-12-01 00:00:00+00:00,9837.0,10659.25,10782.99,0.08358747585646031,0.011608696671904672
2017-12-02 00:00:00+00:00,10775.04,10992.01,10890.01,0.02013635216203369,-0.009279467540513564
2017-12-03 00:00:00+00:00,10902.69,11642.97,11165.41,0.0678988396441611,-0.041017025724535916
2017-12-04 00:00:00+00:00,11165.41,11208.07,11579.0,0.003820728481981339,0.033094903939750564
2017-12-05 00:00:00+00:00,11571.03,11710.0,11699.99,0.01201016676994171,-0.0008548249359522364
2017-12-06 00:00:00+00:00,11699.99,12669.5,13550.05,0.0828641733881823,0.06950155886183351
2017-12-07 00:00:00+00:00,13541.01,14826.02,16599.0,0.09489764795979028,0.1195857013547803
2017-12-08 00:00:00+00:00,16599.0,14998.96,15880.0,-0.09639375866016031,0.05874007264503689
2017-12-09 00:00:00+00:00,15880.01,14979.98,14656.07,-0.05667691645030459,-0.02162285930955843
2017-12-10 00:00:00+00:00,14664.01,14700.0,14899.98,0.0024543082008263717,0.013604081632653031
2017-12-11 00:00:00+00:00,14946.26,16239.42,16587.97,0.08652064128417414,0.02146320496667986
2017-12-12 00:00:00+00:00,16587.97,16709.04,16349.99,0.0072986628261324515,-0.02148836797326481
2017-12-13 00:00:00+00:00,16349.99,16217.78,16033.29,-0.008086243477824717,-0.011375786328338355
2017-12-14 00:00:00+00:00,16030.34,16308.0,16334.98,0.01732090523345109,0.0016544027471179223
2017-12-15 00:00:00+00:00,16334.98,17744.09,17539.83,0.08626334406286396,-0.011511438456409895
2017-12-16 00:00:00+00:00,17516.81,18220.0,19102.66,0.04014372479920714,0.04844456641053796
2017-12-17 00:00:00+00:00,19120.19,19541.0,18860.02,0.02200867250796157,-0.03484877948927889
2017-12-18 00:00:00+00:00,18860.04,18649.98,18856.25,-0.011137834278188263,0.011060065479963077
2017-12-19 00:00:00+00:00,18856.25,17440.0,17295.2,-0.07510772290354661,-0.008302752293577909
2017-12-20 00:00:00+00:00,17295.2,16901.35,16488.98,-0.02277221425597864,-0.024398642711972673
2017-12-21 00:00:00+00:00,16480.52,16013.02,15492.64,-0.028366823376932304,-0.03249730531779771
2017-12-22 00:00:00+00:00,15514.03,12020.04,13326.61,-0.22521485390965468,0.10869930549315976
2017-12-23 00:00:00+00:00,13326.61,14432.12,13300.0,0.0829550800991401,-0.07844446969675978
2017-12-24 00:00:00+00:00,13300.0,12898.64,13500.0,-0.030177443609022636,0.04662196944794195
2017-12-25 00:00:00+00:00,13500.0,13451.0,13699.34,-0.0036296296296296493,0.018462567838822386
2017-12-26 00:00:00+00:00,13699.34,15101.02,15689.01,0.10231733791554931,0.03893710491079405
2017-12-27 00:00:00+00:00,15709.98,15780.28,15459.99,0.004474862475954744,-0.020296851513407876
2017-12-28 00:00:00+00:00,15459.97,13875.01,14182.11,-0.1025202506861268,0.022133317381392903
2017-12-29 00:00:00+00:00,14199.14,14195.0,14378.9,-0.000291566954054967,0.01295526593871088
2017-12-30 00:00:00+00:00,14378.99,12450.28,12440.01,-0.13413389952980004,-0.0008248810468519663
2017-12-31 00:00:00+00:00,12345.1,13160.0,13716.36,0.06600999586880629,0.0422765957446809
2018-01-01 00:00:00+00:00,13715.65,12999.71,13380.0,-0.05219876564362613,0.029253729506273585
2018-01-02 00:00:00+00:00,13382.16,13864.95,14675.11,0.036077135529690274,0.058432233798174416
2018-01-03 00:00:00+00:00,14690.0,14859.98,14919.51,0.011571136827773998,0.004006061919329618
2018-01-04 00:00:00+00:00,14919.51,14518.95,15059.54,-0.026848066726052,0.03723340875201031
2018-01-05 00:00:00+00:00,15059.56,16071.62,16960.39,0.0672038226880467,0.05530058575302288
2018-01-06 00:00:00+00:00,16960.39,16159.69,17069.79,-0.04720999929836511,0.05631914968665863
2018-01-07 00:00:00+00:00,17069.79,16386.0,16150.03,-0.040058489296001976,-0.01440070792139625
2018-01-08 00:00:00+00:00,16218.85,14659.88,14902.54,-0.09612087170175454,0.016552659366925404
2018-01-09 00:00:00+00:00,14902.54,14072.87,14400.0,-0.05567305976028247,0.02324543607664964
2018-01-10 00:00:00+00:00,14401.0,13813.1,14907.09,-0.040823553919866695,0.07919945558925945
2018-01-11 00:00:00+00:00,14940.0,13754.95,13238.78,-0.07932061579651939,-0.03752612695793156
2018-01-12 00:00:00+00:00,13238.76,13811.74,13740.01,0.0432804885049658,-0.005193407926879612
2018-01-13 00:00:00+00:00,13749.95,14520.0,14210.0,0.056003840013963524,-0.02134986225895319
2018-01-14 00:00:00+00:00,14210.0,13399.08,13474.99,-0.05706685432793812,0.005665314335014049
2018-01-15 00:00:00+00:00,13477.98,14067.03,13539.93,0.043704620425315976,-0.037470596138630574
2018-01-16 00:00:00+00:00,13500.0,11286.97,10900.0,-0.16392814814814816,-0.03428466630105331
2018-01-17 00:00:00+00:00,10899.99,9722.0,10988.79,-0.10807257621337263,0.13030137831721866
2018-01-18 00:00:00+00:00,10972.59,11371.0,10961.97,0.03630956775018479,-0.035971330577785676
2018-01-19 00:00:00+00:00,10960.0,11570.0,11474.98,0.05565693430656937,-0.008212618841832331
2018-01-20 00:00:00+00:00,11474.98,12451.06,12799.94,0.08506158616398451,0.02802010431240398
2018-01-21 00:00:00+00:00,12799.8,11995.98,11530.0,-0.06279941874091777,-0.038844679634344126
2018-01-22 00:00:00+00:00,11530.0,10519.96,10760.05,-0.08760104076322639,0.022822330122928225
2018-01-23 00:00:00+00:00,10760.05,10300.4,10799.18,-0.04271820298232809,0.048423362199526254
2018-01-24 00:00:00+00:00,10799.14,11333.7,11349.99,0.04950023798191361,0.0014373064400856617
2018-01-25 00:00:00+00:00,11349.96,11250.0,11175.27,-0.008807079496315318,-0.006642666666666575
2018-01-26 00:00:00+00:00,11184.7,10549.09,11089.0,-0.056828524681037496,0.05118071795766266
2018-01-27 00:00:00+00:00,11089.0,11091.99,11491.0,0.00026963657678780173,0.03597280560115901
2018-01-28 00:00:00+00:00,11499.98,11850.13,11879.95,0.030447879039789516,0.0025164280898184455
2018-01-29 00:00:00+00:00,11879.95,11359.47,11251.0,-0.043811632203839324,-0.009548860994394892
2018-01-30 00:00:00+00:00,11250.11,10620.76,10237.51,-0.05594167523695326,-0.036084988268259566
2018-01-31 00:00:00+00:00,10230.0,10139.99,10285.1,-0.008798631476050867,0.01431066500065592
2018-02-01 00:00:00+00:00,10285.1,9295.58,9224.52,-0.09620907915333832,-0.007644493404392105
2018-02-02 00:00:00+00:00,9224.52,8879.41,8873.03,-0.03741224475636684,-0.0007185162077208984
2018-02-03 00:00:00+00:00,8873.03,9247.92,9199.96,0.042250505182558795,-0.005186031021029658
2018-02-04 00:00:00+00:00,9199.96,8681.15,8184.81,-0.05639263648972381,-0.05717445269347943
2018-02-05 00:00:00+00:00,8179.99,7625.98,6939.99,-0.0677274666594947,-0.08995434029462446
2018-02-06 00:00:00+00:00,6939.63,7170.8,7652.14,0.033311574248194864,0.06712500697272272
2018-02-07 00:00:00+00:00,7655.02,8190.03,7599.0,0.06989008519899342,-0.0721645708257479
2018-02-10 00:00:00+00:00,8683.93,8727.97,8533.98,0.005071436550041275,-0.0222262450489632
2018-02-11 00:00:00+00:00,8533.99,8229.87,8063.88,-0.03563632017379903,-0.020169212879425857
2018-02-12 00:00:00+00:00,8063.82,8668.26,8903.0,0.07495703029085488,0.027080405986899203
2018-02-13 00:00:00+00:00,8903.0,8604.94,8539.9,-0.03347860271818481,-0.007558448983955857
2018-02-14 00:00:00+00:00,8535.17,9215.09,9449.99,0.07966097921892601,0.025490798245052293
2018-02-15 00:00:00+00:00,9449.98,9638.76,10000.09,0.019976761855580616,0.03748718714855448
2018-02-16 00:00:00+00:00,10000.89,9830.07,10159.98,-0.017080479837294438,0.03356130729486151
2018-02-17 00:00:00+00:00,10156.07,10668.67,11039.55,0.05047227913947028,0.034763470985605505
2018-02-18 00:00:00+00:00,11039.55,10688.31,10383.43,-0.03181651426009213,-0.02852462175966075
2018-02-19 00:00:00+00:00,10375.01,10945.07,11153.0,0.054945489209166976,0.018997594350698588
2018-02-20 00:00:00+00:00,11147.11,11537.79,11200.99,0.03504764912161096,-0.02919103225141051
2018-02-21 00:00:00+00:00,11195.07,10737.29,10437.6,-0.040891213721754194,-0.027911139589225975
2018-02-22 00:00:00+00:00,10439.02,9894.09,9811.04,-0.052201260271558136,-0.00839389979270444
2018-02-23 00:00:00+00:00,9815.55,10218.0,10131.04,0.04100126839555607,-0.008510471716578483
2018-02-24 00:00:00+00:00,10131.04,9630.12,9694.51,-0.04944408471390893,0.006686313358504226
2018-02-25 00:00:00+00:00,9694.51,9465.93,9590.0,-0.02357829328145522,0.013107005862075916
2018-02-26 00:00:00+00:00,9590.0,10114.0,10324.0,0.054640250260688195,0.020763298398259744
2018-02-27 00:00:00+00:00,10321.0,10851.04,10569.04,0.051355488809224026,-0.025988292366445953
2018-02-28 00:00:00+00:00,10584.33,10456.12,10326.76,-0.012113189970456295,-0.0123717019315005
2018-03-01 00:00:00+00:00,10325.64,10780.0,10920.0,0.044003083586102276,0.01298701298701288
2018-03-02 00:00:00+00:00,10923.36,10969.99,11039.0,0.0042688330330593605,0.006290798806562359
2018-03-03 00:00:00+00:00,11038.99,11473.75,11464.48,0.039384037851288856,-0.0008079311471838047
2018-03-04 00:00:00+00:00,11464.47,11218.9,11515.0,-0.021420091814100428,0.02639296187683282
2018-03-05 00:00:00+00:00,11515.0,11526.0,11454.0,0.0009552757273121326,-0.006246746486205157
2018-03-06 00:00:00+00:00,11455.0,10820.0,10716.48,-0.05543430816237449,-0.009567467652495387
2018-03-07 00:00:00+00:00,10716.48,10520.0,9910.0,-0.0183343784526262,-0.05798479087452468
2018-03-08 00:00:00+00:00,9910.0,9870.0,9271.64,-0.004036326942482349,-0.06062411347517738
2018-03-09 00:00:00+00:00,9267.07,8914.0,9227.0,-0.038099420852545585,0.03511330491361897
2018-03-10 00:00:00+00:00,9230.0,9244.96,8770.22,0.0016208017334777836,-0.05135122272027137
2018-03-11 00:00:00+00:00,8770.22,9200.98,9533.57,0.04911621373238084,0.03614723649002616
2018-03-12 00:00:00+00:00,9533.57,9761.0,9131.34,0.023855701484333913,-0.06450773486323125
2018-03-13 00:00:00+00:00,9131.34,9100.0,9150.0,-0.0034321359187151623,0.005494505494505475
2018-03-14 00:00:00+00:00,9151.92,8672.12,8170.0,-0.05242615757130731,-0.0579004903068685
2018-03-15 00:00:00+00:00,8184.01,8385.67,8240.98,0.02464073235492137,-0.01725443524488801
2018-03-16 00:00:00+00:00,8240.98,8444.0,8260.0,0.024635419573885597,-0.021790620558976737
2018-03-17 00:00:00+00:00,8260.0,7997.09,7824.8,-0.03182929782082322,-0.021544086661523076
2018-03-18 00:00:00+00:00,7824.01,7606.0,8189.99,-0.027864228189892426,0.07678017354719957
2018-03-19 00:00:00+00:00,8189.0,8534.28,8600.0,0.04216387837342794,0.007700708202683648
2018-03-20 00:00:00+00:00,8595.01,8468.88,8909.98,-0.014674793862950786,0.05208480932543624
2018-03-21 00:00:00+00:00,8909.96,9020.0,8885.0,0.012350223794495241,-0.014966740576496718
2018-03-22 00:00:00+00:00,8884.82,8588.15,8722.9,-0.03339065957442022,0.01569022432072109
2018-03-23 00:00:00+00:00,8720.0,8369.0,8898.03,-0.04025229357798166,0.06321304815390127
2018-03-24 00:00:00+00:00,8898.04,8865.6,8546.86,-0.003645746703768493,-0.03595244540696618
2018-03-25 00:00:00+00:00,8531.25,8574.58,8470.15,0.005078974358974309,-0.012179022179512056
2018-03-26 00:00:00+00:00,8470.14,8095.0,8134.23,-0.044289704774655325,0.004846201358863489
2018-03-27 00:00:00+00:00,8134.22,8094.9,7795.51,-0.004833899255245244,-0.03698501525651943
2018-03-28 00:00:00+00:00,7795.51,8029.18,7949.3,0.029974947116994333,-0.00994871207271475
2018-03-29 00:00:00+00:00,7949.3,7464.99,7090.14,-0.06092486130854291,-0.05021440082304185
2018-03-30 00:00:00+00:00,7090.16,6881.13,6840.23,-0.029481704221061222,-0.005943791208711469
2018-03-31 00:00:00+00:00,6840.24,7033.8,6923.91,0.028297252727974564,-0.015623134010065765
2018-04-01 00:00:00+00:00,6922.0,6543.97,6813.01,-0.05461282866223627,0.04111265791255159
2018-04-02 00:00:00+00:00,6813.01,7011.0,7056.0,0.02906057674948359,0.006418485237484006
2018-04-03 00:00:00+00:00,7063.97,7335.9,7405.21,0.03849535034831675,0.009448056816477868
2018-04-04 00:00:00+00:00,7405.21,7075.0,6796.1,-0.04459157809164094,-0.03942049469964659
2018-04-05 00:00:00+00:00,6796.1,6834.94,6770.76,0.00571504245081722,-0.009389987329808225
2018-04-06 00:00:00+00:00,6770.0,6607.0,6601.39,-0.024076809453471237,-0.0008490994399877883
2018-04-07 00:00:00+00:00,6601.39,6840.0,6895.8,0.03614541785896597,0.008157894736842142
2018-04-08 00:00:00+00:00,6895.81,7060.01,7018.0,0.02381156093337844,-0.005950416500826505
2018-04-09 00:00:00+00:00,7011.04,6730.9,6782.72,-0.03995698213103904,0.007698821851461313
2018-04-10 00:00:00+00:00,6781.55,6761.99,6843.9,-0.0028842963629259755,0.01211329800842642
2018-04-11 00:00:00+00:00,6839.56,6944.89,6953.79,0.015400113457590736,0.0012815177778193743
2018-04-12 00:00:00+00:00,6953.78,7683.18,7923.0,0.10489259079234614,0.03121363810297284
2018-04-13 00:00:00+00:00,7922.99,8096.51,7877.41,0.021900822795434705,-0.02706104235034601
2018-04-14 00:00:00+00:00,7877.48,7964.0,7999.01,0.0109832078278842,0.0043960321446510076
2018-04-15 00:00:00+00:00,8004.0,8352.01,8355.0,0.043479510244877506,0.00035799765565402986
2018-04-16 00:00:00+00:00,8355.07,7964.34,8064.92,-0.046765616565749846,0.012628792844102676
2018-04-17 00:00:00+00:00,8064.92,8100.0,7885.02,0.004349702166915437,-0.026540740740740643
2018-04-18 00:00:00+00:00,7890.96,8098.45,8173.0,0.026294646025325052,0.009205465243349087
2018-04-19 00:00:00+00:00,8173.99,8236.0,8278.0,0.00758625836341853,0.005099562894609111
2018-04-20 00:00:00+00:00,8273.84,8499.01,8856.98,0.027214691122864343,0.042119023274475476
2018-04-21 00:00:00+00:00,8852.12,8748.0,8915.31,-0.011762154150644188,0.01912551440329202
2018-04-22 00:00:00+00:00,8915.31,8877.0,8787.02,-0.004297102400252939,-0.010136307311028436
2018-04-23 00:00:00+00:00,8785.7,8934.39,8934.01,0.016924092559500004,-4.253228256201336e-05
2018-04-24 00:00:00+00:00,8934.0,9259.99,9619.99,0.0364886948735168,0.03887693183253971
2018-04-25 00:00:00+00:00,9618.96,9011.79,8869.99,-0.06312220863793994,-0.01573494278051324
2018-04-26 00:00:00+00:00,8869.99,8828.27,9266.0,-0.004703500229425228,0.04958276083536184
2018-04-27 00:00:00+00:00,9267.03,9226.97,8915.35,-0.004322852089612472,-0.03377273362761546
2018-04-28 00:00:00+00:00,8915.35,9387.99,9348.0,0.053014183402782855,-0.0042596977627799015
2018-04-29 00:00:00+00:00,9348.0,9318.99,9419.0,-0.003103337612323509,0.010731849696158147
2018-04-30 00:00:00+00:00,9417.04,9276.99,9246.01,-0.014871976757027783,-0.0033394452295409938
2018-05-01 00:00:00+00:00,9246.01,8926.07,9071.48,-0.03460303417365984,0.01629048394198107
2018-05-02 00:00:00+00:00,9071.48,9106.01,9247.84,0.0038064351131237295,0.015575427657118723
2018-05-03 00:00:00+00:00,9247.81,9475.0,9750.0,0.024566897460047254,0.029023746701847042
2018-05-04 00:00:00+00:00,9750.0,9654.81,9713.99,-0.009763076923076985,0.006129587221291866
2018-05-05 00:00:00+00:00,9714.0,9904.01,9864.0,0.019560428247889616,-0.0040397778273648655
2018-05-06 00:00:00+00:00,9863.99,9561.0,9659.01,-0.03071677890995428,0.010251019767806735
2018-05-07 00:00:00+00:00,9661.02,9281.57,9365.0,-0.039276391105701136,0.008988780992870815
2018-05-08 00:00:00+00:00,9365.0,9129.99,9187.56,-0.02509450080085429,0.006305592886739264
2018-05-09 00:00:00+00:00,9178.0,9276.0,9310.0,0.010677707561560279,0.0036653730056057654
2018-05-10 00:00:00+00:00,9310.0,9389.6,9002.2,0.008549946294307276,-0.041258413563943
2018-05-11 00:00:00+00:00,9002.21,8525.01,8400.0,-0.0530092055173117,-0.014663912417698044
2018-05-12 00:00:00+00:00,8405.94,8514.37,8465.94,0.012899211747883,-0.005688030940633304
2018-05-13 00:00:00+00:00,8475.44,8565.99,8679.71,0.010683811105971941,0.013275756801023553
2018-05-14 00:00:00+00:00,8679.71,8680.0,8663.34,3.341125452349658e-05,-0.0019193548387096415
2018-05-15 00:00:00+00:00,8663.37,8740.75,8462.0,0.0089318590802423,-0.031890856047821936
2018-05-16 00:00:00+00:00,8462.0,8155.05,8330.0,-0.03627393051288108,0.021452964727377566
2018-05-17 00:00:00+00:00,8330.0,8298.49,8041.46,-0.003782713085234146,-0.03097310474556214
2018-05-18 00:00:00+00:00,8038.82,8092.57,8239.81,0.006686304706412072,0.01819446727059515
2018-05-19 00:00:00+00:00,8238.01,8296.86,8233.49,0.007143715533241668,-0.007637829251066153
