entry_date,exit_date,direction,holding_days,gross_return,pnl
2009-08-27,2009-09-03,1,5,-0.032470798625178654,-0.032770798625178656
2009-09-11,2009-09-18,1,5,0.022616893661940418,0.022316893661940417
2009-09-24,2009-10-01,1,5,-0.005556381583901926,-0.005856381583901926
2009-10-08,2009-10-15,1,5,0.03317547760289008,0.03287547760289008
2009-10-22,2009-10-29,1,5,-0.03529552507528122,-0.03559552507528122
2009-11-05,2009-11-12,1,5,0.049848029424262696,0.049548029424262695
2009-11-19,2009-11-27,1,5,0.0009883941083308478,0.0006883941083308478
2009-12-04,2009-12-11,1,5,0.0023553117853263306,0.0020553117853263306
2009-12-17,2009-12-24,1,5,0.009260593032786923,0.008960593032786924
2010-01-04,2010-01-11,1,5,0.028087186876547987,0.027787186876547985
2010-01-19,2010-01-26,1,5,-0.03405470193634108,-0.03435470193634108
2010-01-28,2010-02-04,1,5,-1.1102230246251565e-16,-0.00030000000000011105
2010-02-11,2010-02-19,1,5,0.036445252223568314,0.03614525222356831
2010-02-26,2010-03-05,1,5,0.017800698259179848,0.017500698259179846
2010-03-12,2010-03-24,1,8,0.021165055780862474,0.020865055780862472
2010-03-31,2010-04-08,1,5,0.008177062929780599,0.007877062929780599
2010-04-15,2010-04-22,1,5,-0.004373140954234467,-0.004673140954234467
2010-04-29,2010-05-06,1,5,-0.021444155598466907,-0.02174415559846691
2010-05-13,2010-05-20,1,5,-0.048445799575736026,-0.04874579957573603
2010-05-27,2010-06-04,1,5,0.033031600333952804,0.0327316003339528
2010-06-11,2010-06-18,1,5,0.027393305624234143,0.02709330562423414
2010-06-24,2010-07-01,1,5,-0.05502169902791776,-0.05532169902791776
2010-07-09,2010-07-16,1,5,0.02351544211822887,0.023215442118228867
2010-07-23,2010-07-30,1,5,0.007582832927915284,0.007282832927915284
2010-08-06,2010-08-18,1,8,-0.02888810972428779,-0.029188109724287793
2010-08-25,2010-09-01,1,5,-0.0020848463209965917,-0.0023848463209965916
2010-09-09,2010-09-16,1,5,0.02418269739951362,0.023882697399513618
2010-09-22,2010-09-29,1,5,0.00605380885106066,0.00575380885106066
2010-10-06,2010-10-13,1,5,0.00835916233550571,0.00805916233550571
2010-10-20,2010-10-27,1,5,0.017047697122663852,0.01674769712266385
2010-11-03,2010-11-11,1,6,0.022014214966660672,0.02171421496666067
2010-11-18,2010-11-26,1,5,0.01674856606256947,0.016448566062569468
2010-12-03,2010-12-10,1,5,0.00979086357770842,0.00949086357770842
2010-12-15,2010-12-22,1,5,0.011064678013007478,0.010764678013007479
2010-12-30,2011-01-06,1,5,0.013659852293252506,0.013359852293252506
2011-01-13,2011-01-21,1,5,-0.003888761207895941,-0.004188761207895941
2011-01-27,2011-02-03,1,5,0.006324115671115793,0.006024115671115793
2011-02-10,2011-02-17,1,5,0.011945216250647706,0.011645216250647706
2011-02-25,2011-03-04,1,5,0.019399806897860028,0.019099806897860026
2011-03-11,2011-03-23,1,8,-0.000680183210787888,-0.000980183210787888
2011-03-30,2011-04-06,1,5,0.010466040078590755,0.010166040078590755
2011-04-13,2011-04-20,1,5,-0.0012174648148881584,-0.0015174648148881583
2011-04-28,2011-05-05,1,5,-0.006190832770600285,-0.006490832770600285
2011-05-12,2011-05-19,1,5,-0.0005950994467834869,-0.000895099446783487
2011-05-26,2011-06-03,1,5,-0.00498508655723362,-0.00528508655723362
2011-06-10,2011-06-17,1,5,-0.0162287383751627,-0.0165287383751627
2011-06-23,2011-06-30,1,5,0.015932441341877324,0.015632441341877322
2011-07-08,2011-07-15,1,5,-0.03272767837242385,-0.03302767837242385
2011-07-22,2011-07-29,1,5,-0.031749463861976523,-0.032049463861976525
2011-08-05,2011-08-17,1,8,-0.005571477462725127,-0.005871477462725127
2011-08-24,2011-08-31,1,5,0.045001584389053884,0.04470158438905388
2011-09-08,2011-09-15,1,5,-0.007648381836425244,-0.007948381836425244
2011-09-22,2011-09-29,1,5,-0.012775267028942383,-0.013075267028942383
2011-10-06,2011-10-13,1,5,0.05532246982089628,0.05502246982089628
2011-10-20,2011-10-27,1,5,0.02617023297122234,0.02587023297122234
2011-11-03,2011-11-10,1,5,-0.006693820039818998,-0.006993820039818998
2011-11-17,2011-11-25,1,5,-0.0606059667219333,-0.060905966721933304
2011-12-02,2011-12-09,1,5,-0.008162030675940346,-0.008462030675940346
2011-12-14,2011-12-21,1,5,0.013539092029474453,0.013239092029474453
2011-12-29,2012-01-06,1,5,0.025714863668584664,0.025414863668584663
2012-01-13,2012-01-23,1,5,0.018839743066636272,0.01853974306663627
2012-01-26,2012-02-02,1,5,-0.00067853127203088,-0.00097853127203088
2012-02-09,2012-02-16,1,5,-0.004659851355118039,-0.004959851355118039
2012-02-24,2012-03-02,1,5,0.008051376254124776,0.007751376254124776
2012-03-09,2012-03-21,1,8,0.029301204364596822,0.02900120436459682
2012-03-28,2012-04-04,1,5,0.0006376831137007155,0.0003376831137007155
2012-04-12,2012-04-19,1,5,0.01175150431612626,0.01145150431612626
2012-04-26,2012-05-03,1,5,0.008118725349540279,0.007818725349540279
2012-05-10,2012-05-17,1,5,-0.02143790088971642,-0.021737900889716423
2012-05-24,2012-06-01,1,5,-0.006048710254834666,-0.006348710254834666
2012-06-08,2012-06-15,1,5,0.010753537862999263,0.010453537862999263
2012-06-21,2012-06-28,1,5,-0.01705054624049418,-0.01735054624049418
2012-07-06,2012-07-13,1,5,-0.02397828160435933,-0.024278281604359332
2012-07-20,2012-07-27,1,5,-0.011326770111606654,-0.011626770111606654
2012-08-02,2012-08-09,1,5,0.021076878295939405,0.020776878295939404
2012-08-16,2012-08-23,1,5,0.00617276515085563,0.00587276515085563
2012-08-30,2012-09-07,1,5,0.015970706488160014,0.015670706488160012
2012-09-14,2012-09-21,1,5,0.0008186236652194534,0.0005186236652194534
2012-09-28,2012-10-05,1,5,0.010300904010394518,0.010000904010394518
2012-10-12,2012-10-19,1,5,0.017159684048827728,0.016859684048827726
2012-10-25,2012-11-05,1,5,0.0038294726783276722,0.0035294726783276723
2012-11-12,2012-11-19,1,5,-0.012956342063467963,-0.013256342063467963
2012-11-27,2012-12-04,1,5,0.002835710120051571,0.002535710120051571
2012-12-11,2012-12-20,1,7,0.012774644354564657,0.012474644354564657
2012-12-28,2013-01-07,1,5,0.03397832177100657,0.03367832177100657
2013-01-14,2013-01-22,1,5,0.008567179899962474,0.008267179899962474
2013-01-29,2013-02-07,1,7,0.007262720296194125,0.006962720296194125
2013-02-14,2013-02-22,1,5,-0.011370544807823957,-0.011670544807823957
2013-03-01,2013-03-08,1,5,0.020909222948071626,0.020609222948071625
2013-03-15,2013-03-28,1,9,0.0009867881055962702,0.0006867881055962701
2013-04-05,2013-04-12,1,5,0.021365939105399745,0.021065939105399743
2013-04-19,2013-04-26,1,5,0.028415299734758648,0.028115299734758646
2013-05-02,2013-05-09,1,5,0.03196847651539114,0.03166847651539114
2013-05-16,2013-05-23,1,5,-0.001143505849269033,-0.001443505849269033
2013-05-31,2013-06-07,1,5,-0.018693509265927388,-0.01899350926592739
2013-06-14,2013-06-27,1,9,-0.01962561137229757,-0.01992561137229757
2013-07-05,2013-07-12,1,5,0.038194834668315636,0.037894834668315634
2013-07-19,2013-07-26,1,5,0.000355941840429308,5.594184042930796e-05
2013-08-01,2013-08-08,1,5,0.002785998213091112,0.002485998213091112
2013-08-15,2013-08-22,1,5,-0.02477201122658912,-0.02507201122658912
2013-08-29,2013-09-06,1,5,0.012506326575298266,0.012206326575298266
2013-09-13,2013-09-26,1,9,0.00541006772049113,0.00511006772049113
2013-10-03,2013-10-10,1,5,-0.02116071033841882,-0.02146071033841882
2013-10-17,2013-10-24,1,5,0.014528907875903663,0.014228907875903663
2013-10-31,2013-11-07,1,5,0.004991669479933902,0.004691669479933902
2013-11-14,2013-11-21,1,5,0.0005047433914033839,0.00020474339140338384
2013-11-29,2013-12-06,1,5,-0.012036009482897625,-0.012336009482897625
2013-12-13,2013-12-27,1,9,0.03777113950561173,0.03747113950561173
2014-01-06,2014-01-13,1,5,0.006834802829979392,0.006534802829979392
2014-01-21,2014-01-28,1,5,-0.030657902745434007,-0.03095790274543401
2014-01-30,2014-02-06,1,5,-0.012292533312402876,-0.012592533312402876
2014-02-13,2014-02-21,1,5,0.011149482532645916,0.010849482532645916
2014-02-28,2014-03-07,1,5,0.01270050583659188,0.01240050583659188
2014-03-14,2014-03-27,1,9,0.003274711922027107,0.002974711922027107
2014-04-03,2014-04-10,1,5,-0.009477075061476548,-0.009777075061476547
2014-04-17,2014-04-25,1,5,0.009133575871772548,0.008833575871772548
2014-05-01,2014-05-08,1,5,-0.002283552640596209,-0.002583552640596209
2014-05-15,2014-05-22,1,5,0.00036988211849942054,6.988211849942051e-05
2014-05-30,2014-06-06,1,5,0.010812102040871796,0.010512102040871796
2014-06-13,2014-06-26,1,9,0.015382444801781414,0.015082444801781414
2014-07-03,2014-07-11,1,5,-0.004512557016863372,-0.004812557016863372
2014-07-18,2014-07-25,1,5,0.015022265811427182,0.014722265811427182
2014-07-31,2014-08-07,1,5,-0.02492611190282268,-0.02522611190282268
2014-08-14,2014-08-21,1,5,0.020939970035124933,0.02063997003512493
2014-08-28,2014-09-05,1,5,-0.0001997539744904575,-0.0004997539744904575
2014-09-12,2014-09-25,1,9,0.0009632076962942104,0.0006632076962942104
2014-10-02,2014-10-09,1,5,0.011782568148000383,0.011482568148000383
2014-10-16,2014-10-23,1,5,0.03357825051912622,0.033278250519126217
2014-10-30,2014-11-06,1,5,0.02135150444444256,0.021051504444442558
2014-11-13,2014-11-20,1,5,0.006177438533096602,0.005877438533096602
2014-11-28,2014-12-05,1,5,9.636491895781418e-05,-0.00020363508104218584
2014-12-12,2014-12-26,1,9,0.023148321215461953,0.02284832121546195
2015-01-05,2015-01-12,1,5,-0.005743942383524936,-0.006043942383524936
2015-01-20,2015-01-27,1,5,0.018945588876983832,0.01864558887698383
2015-01-29,2015-02-05,1,5,0.019586163366954068,0.019286163366954066
2015-02-12,2015-02-20,1,5,0.014739212670387802,0.014439212670387802
2015-02-27,2015-03-06,1,5,-0.004352071875781349,-0.004652071875781349
