,entry_date,exit_date,direction,holding_days,gross_return,pnl
0,2000-08-02,2000-11-06,1,67,-0.14716111388802622,-0.1479611138880262
1,2011-09-02,2011-12-08,1,67,-0.2199862728643005,-0.2207862728643005
2,2020-09-02,2020-12-08,1,67,-0.11334342410944365,-0.11414342410944364
3,2021-08-03,2021-11-05,1,67,0.20717593992770222,0.20637593992770223
4,2024-09-04,2024-12-09,1,67,0.3475177304964543,0.34671773049645427
